id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,phi_ref_fpeak,phi_mcgt_fpeak
564,33.001982,5.559089,0.026508,-0.927137,0.0,0.0,1000.0,0.0,-59,1.476765,2.84273,3.110522,117,ok,,0.00176,default,2.84273,2.8427295992237887,2.8427295992237887,-0.4911007501392035,-1.6144815552552778
565,48.570052,41.977987,0.261178,-0.693005,0.0,0.0,1000.0,0.0,-237,1.686182,3.030523,3.101368,117,ok,,0.001604,default,3.030523,3.0305234330914077,3.0305234330914077,-1.7948889286251326,0.6315242975958562
566,48.481071,18.888087,-0.207957,0.358071,0.0,0.0,1000.0,0.0,4,1.512945,2.963626,3.135528,117,ok,,0.001779,default,2.963626,2.9636264672238024,2.9636264672238024,2.9335029353202255,1.724152236609985
567,77.704292,69.471192,0.102556,-0.252208,0.0,0.0,1000.0,0.0,-18,1.673169,3.011149,3.140031,117,ok,,0.00162,default,3.011149,3.01114867686688,3.01114867686688,-1.261263183137629,0.6240059955259447
568,24.910955,20.914458,-0.06581,0.665328,0.0,0.0,1000.0,0.0,0,1.873528,3.004274,3.138355,117,ok,,0.002478,default,3.004274,3.0042744524782816,3.0042744524782816,-0.6732135351451465,2.426979068072015
569,53.685672,17.375016,0.116084,0.453395,0.0,0.0,1000.0,0.0,-2,1.671785,3.017537,3.133543,117,ok,,0.002473,default,3.017537,3.017536540856379,3.017536540856379,-2.2740941961337313,-1.5482563597519352
570,61.360978,13.772753,-0.014819,-0.620421,0.0,0.0,1000.0,0.0,10,1.573541,2.936531,3.052244,117,ok,,0.002446,default,2.936531,2.936530518341224,2.936530518341224,-1.3456805823963336,2.057890914984231
571,64.399258,44.849931,0.274596,0.523099,0.0,0.0,1000.0,0.0,-3,1.514966,2.961419,3.129048,117,ok,,0.001561,default,2.961419,2.961419101251111,2.961419101251111,3.0638640609955186,0.2340621584001017
572,38.215703,33.812699,-0.157003,-0.434259,0.0,0.0,1000.0,0.0,53,1.642733,2.982631,3.06618,117,ok,,0.001424,default,2.982631,2.982631097737928,2.982631097737928,-2.682803030279164,2.951173698655463
573,71.852734,24.916946,-0.091077,-0.199639,0.0,0.0,1000.0,0.0,13,1.532904,2.907943,3.116451,117,ok,,0.001631,default,2.907943,2.907943397056742,2.907943397056742,-1.8621214818754943,-2.890094113788873
574,54.70196,33.105834,0.039935,0.850979,0.0,0.0,1000.0,0.0,0,0.869212,1.479294,1.556726,117,ok,,0.002048,default,1.479294,1.479293680530662,1.479293680530662,1.6863289170398623,0.714903982293551
575,71.14186,45.028153,-0.230735,-0.761291,0.0,0.0,1000.0,0.0,272,1.55667,2.92226,3.118589,117,ok,,0.001812,default,2.92226,2.922259928972096,2.922259928972096,2.70240554924829,1.5627830605594788
576,20.086379,8.403682,0.200754,0.156765,0.0,0.0,1000.0,0.0,-8,1.601035,3.029317,3.129168,117,ok,,0.001353,default,3.029317,3.0293174118599557,3.0293174118599557,3.0385325327205166,-2.6582160858872506
577,54.701001,7.662165,-0.254831,-0.594304,0.0,0.0,1000.0,0.0,159,1.566762,2.986822,3.141223,117,ok,,0.001439,default,2.986822,2.9868217511838364,2.9868217511838364,-1.4080279256069659,1.6568565638028012
578,71.590529,10.414102,0.214304,0.448822,0.0,0.0,1000.0,0.0,-3,1.527079,2.935585,3.11196,117,ok,,0.001175,default,2.935585,2.935584789053049,2.935584789053049,-3.073230896028596,-0.17143562184818428
579,62.774964,55.150508,-0.093934,-0.413516,0.0,0.0,1000.0,0.0,29,1.578449,3.000363,3.118408,117,ok,,0.001094,default,3.000363,3.0003631540598064,3.0003631540598064,-0.6198374834472045,-1.2450152598713125
580,42.183031,24.175308,0.074432,0.512184,0.0,0.0,1000.0,0.0,-1,1.760429,2.986316,3.113412,117,ok,,0.001174,default,2.986316,2.9863163448810424,2.9863163448810424,-0.5151677110935537,-0.34808078631994377
581,74.062353,33.364151,0.290343,0.871802,0.0,0.0,1000.0,0.0,-1,1.841772,3.038851,3.122915,117,ok,,0.001444,default,3.038851,3.0388511763881847,3.0388511763881847,-1.5332721346497333,-1.8142525737481217
582,45.591569,28.552035,-0.178609,-0.210634,0.0,0.0,1000.0,0.0,26,1.638286,3.018982,3.1225,117,ok,,0.001219,default,3.018982,3.018981798701408,3.018981798701408,1.6785642181607017,-1.3216227365840574
583,62.102495,44.599381,0.148384,0.182954,0.0,0.0,1000.0,0.0,-5,1.546841,2.942959,3.111653,117,ok,,0.001234,default,2.942959,2.942958554261787,2.942958554261787,-0.40667810368842794,1.9261997913554794
584,22.859615,16.926347,-0.020165,-0.765936,0.0,0.0,1000.0,0.0,24,1.513516,2.88243,3.079953,117,ok,,0.001464,default,2.88243,2.882429910765929,2.882429910765929,-1.3406597349074865,-0.12677463736773475
585,68.626562,20.484243,0.086809,-0.10289,0.0,0.0,1000.0,0.0,-9,1.599515,2.95264,3.11284,117,ok,,0.001777,default,2.95264,2.952640315916077,2.952640315916077,-2.136107073791866,0.09829561707458723
586,70.194541,33.988112,-0.044204,0.939778,0.0,0.0,1000.0,0.0,0,0.70247,1.145841,1.197874,117,ok,,0.001704,default,1.145841,1.1458411908792228,1.1458411908792228,1.6625244426797678,2.450545857740213
587,58.242852,49.204255,0.228878,-0.920646,0.0,0.0,1000.0,0.0,-498,1.44125,2.824879,3.032393,117,ok,,0.001979,default,2.824879,2.824879142604494,2.824879142604494,-2.1998116749299292,-1.9813012061493147
588,41.547606,9.215859,-0.202611,0.005572,0.0,0.0,1000.0,0.0,13,1.615561,2.94237,3.141375,117,ok,,0.002381,default,2.94237,2.942369764264232,2.942369764264232,2.5309342635258822,1.5694557290042788
589,50.468817,32.278799,-0.117945,0.364702,0.0,0.0,1000.0,0.0,2,1.602152,3.043842,3.125503,117,ok,,0.00267,default,3.043842,3.043841868621764,3.043841868621764,0.21069154779638666,-1.9250225246134285
590,58.687804,14.646001,0.012958,-0.717276,0.0,0.0,1000.0,0.0,-13,1.618708,2.887456,3.104904,117,ok,,0.002458,default,2.887456,2.887456463714195,2.887456463714195,-2.9563147817886097,2.5106827111712313
591,79.748807,77.549459,-0.278879,0.674398,0.0,0.0,1000.0,0.0,2,1.637688,3.021964,3.088167,117,ok,,0.002508,default,3.021964,3.021964202396836,3.021964202396836,0.46268627228296566,0.6119636324478392
592,27.408821,11.290873,0.15272,-0.27501,0.0,0.0,1000.0,0.0,-29,1.675499,3.052526,3.140308,117,ok,,0.001786,default,3.052526,3.0525255420164297,3.0525255420164297,0.7882552142230708,-0.7513404907303034
593,78.517722,12.186318,-0.058243,0.229348,0.0,0.0,1000.0,0.0,2,1.700474,2.997738,3.140452,117,ok,,0.00172,default,2.997738,2.9977379685382184,2.9977379685382184,-1.40835900963671,-0.2604647345340503
594,76.147979,24.097096,0.110269,-0.814282,0.0,0.0,1000.0,0.0,-159,1.444439,2.99147,3.101538,117,ok,,0.00177,default,2.99147,2.9914699325251064,2.9914699325251064,0.8698124888061614,-1.9508372705176775
595,59.711426,49.056529,-0.216723,0.794174,0.0,0.0,1000.0,0.0,1,1.850363,3.036269,3.138609,117,ok,,0.002125,default,3.036269,3.0362691620382543,3.0362691620382543,2.650523559859364,2.8104618056660193
596,28.696277,18.401753,0.252265,-0.131053,0.0,0.0,1000.0,0.0,-28,1.564354,2.90316,3.112642,117,ok,,0.002132,default,2.90316,2.90315989119816,2.90315989119816,1.5006040869789317,2.9638831995877517
597,59.178892,38.180166,0.036354,-0.49116,0.0,0.0,1000.0,0.0,-15,1.592541,2.949635,3.096226,117,ok,,0.001772,default,2.949635,2.949635182512,2.949635182512,1.3434401806076899,-2.751309233174357
598,50.443094,5.935783,-0.132048,0.59178,0.0,0.0,1000.0,0.0,1,1.719805,3.000598,3.137992,117,ok,,0.001955,default,3.000598,3.0005976513929475,3.0005976513929475,2.6707953757354996,-1.7798141832034062
599,67.255652,66.955271,0.17619,-0.547925,0.0,0.0,1000.0,0.0,-92,1.535019,2.997832,3.101699,117,ok,,0.002116,default,2.997832,2.997832084664945,2.997832084664945,-0.4462815943383269,0.10049309347068558
600,37.703059,21.741396,-0.292909,0.400491,0.0,0.0,1000.0,0.0,5,1.576502,2.966368,3.110284,117,ok,,0.002104,default,2.966368,2.966368054205246,2.966368054205246,1.3310473233164117,-0.031616681991391005
601,45.567138,15.926724,0.190816,0.721768,0.0,0.0,1000.0,0.0,-1,1.710822,2.995541,3.123151,117,ok,,0.00205,default,2.995541,2.995540845825878,2.995540845825878,-1.1241187145262739,-2.182017426642669
602,65.670171,19.547251,-0.240819,-0.320427,0.0,0.0,1000.0,0.0,53,1.523607,2.881666,3.094137,117,ok,,0.003177,default,2.881666,2.881666407571136,2.881666407571136,-3.003994886291638,2.99081659485989
603,72.650561,44.683498,0.051018,0.286098,0.0,0.0,1000.0,0.0,-1,1.744073,3.030484,3.138925,117,ok,,0.001923,default,3.030484,3.030483553593144,3.030483553593144,1.804021102569223,-1.6137113727906431
604,36.986761,32.308436,-0.079849,-0.640625,0.0,0.0,1000.0,0.0,59,1.538639,3.020556,3.055426,117,ok,,0.002072,default,3.020556,3.0205560227611783,3.0205560227611783,1.7157792858858691,0.9508023316162131
605,63.7115,27.4272,-0.164514,-0.999266,0.0,0.0,1000.0,0.0,486,1.376096,2.78844,3.063013,117,ok,,0.002105,default,2.78844,2.7884404776058758,2.7884404776058758,2.823746067982933,2.0722620422651126
606,53.871578,38.903604,0.266938,0.08224,0.0,0.0,1000.0,0.0,-13,1.511841,3.013194,3.132468,117,ok,,0.001877,default,3.013194,3.0131938787070784,3.0131938787070784,1.685994996111969,-1.5131163690044964
607,74.933975,53.329586,-0.006144,-0.055536,0.0,0.0,1000.0,0.0,1,1.533377,2.945949,3.112684,117,ok,,0.001831,default,2.945949,2.9459487300418763,2.9459487300418763,-2.0191596249026453,2.2883540560227917
608,14.12841,6.438166,0.124905,0.894376,0.0,0.0,1000.0,0.0,0,2.09163,3.044319,3.133342,117,ok,,0.001781,default,3.044319,3.0443193989858486,3.0443193989858486,2.1365249035446787,-0.4725179543051734
609,61.394758,5.174326,0.241499,0.435397,0.0,0.0,1000.0,0.0,-3,1.508928,3.040942,3.124542,117,ok,,0.001869,default,3.040942,3.0409422756601208,3.0409422756601208,0.7982749516931147,-0.3946638755718901
610,73.781108,41.22049,-0.189549,-0.522284,0.0,0.0,1000.0,0.0,90,1.67013,3.059293,3.136725,117,ok,,0.001364,default,3.059293,3.059293037083253,3.059293037083253,-1.1972271357496087,-2.277636358900576
611,55.664787,52.64436,0.083537,0.619359,0.0,0.0,1000.0,0.0,-1,1.695823,2.969978,3.135972,117,ok,,0.001822,default,2.969978,2.969978018484557,2.969978018484557,2.805292304088436,-1.8403811672222483
612,26.384196,11.793352,-0.047915,-0.454286,0.0,0.0,1000.0,0.0,18,1.58027,2.959324,3.106511,117,ok,,0.00224,default,2.959324,2.959324024270151,2.959324024270151,-2.2042092073019433,2.5394515138397544
613,43.196385,35.869943,-0.263244,-0.158143,0.0,0.0,1000.0,0.0,32,1.492389,2.987234,3.118596,117,ok,,0.001384,default,2.987234,2.9872335900103804,2.9872335900103804,0.23729419286777897,-0.9343495020272492
614,43.382465,21.917861,0.167621,0.760716,0.0,0.0,1000.0,0.0,-1,1.785231,3.040721,3.132604,117,ok,,0.001878,default,3.040721,3.0407214635174595,3.0407214635174595,-1.9011373146324821,-1.230104132582845
615,75.002865,64.589974,-0.12421,-0.849677,0.0,0.0,1000.0,0.0,206,1.566328,2.980932,3.125541,117,ok,,0.002396,default,2.980932,2.9809323582425007,2.9809323582425007,2.7542809203516576,-1.5946347386092974
616,29.955989,14.735556,0.007424,0.20029,0.0,0.0,1000.0,0.0,0,1.509214,2.933336,3.109509,117,ok,,0.002554,default,2.933336,2.93333607517742,2.93333607517742,1.5609242639479053,-0.3903139707707268
617,56.844764,22.967505,-0.109512,0.925863,0.0,0.0,1000.0,0.0,0,1.827622,3.000689,3.140083,117,ok,,0.00262,default,3.000689,3.000689041095511,3.000689041095511,-1.7185705032116925,0.3306559798159956
618,67.999384,8.269768,0.059585,-0.030383,0.0,0.0,1000.0,0.0,-5,1.520591,2.785917,3.121106,117,ok,,0.002489,default,2.785917,2.785916862766085,2.785916862766085,2.1529209545443777,1.9576388365196848
619,69.571322,51.705825,-0.248657,0.113237,0.0,0.0,1000.0,0.0,11,1.58304,3.028992,3.140147,117,ok,,0.001774,default,3.028992,3.028991699441874,3.028991699441874,-2.992408389021998,0.060244250934292864
620,39.334141,35.387246,0.219745,-0.961904,0.0,0.0,1000.0,0.0,-562,1.67982,3.02129,3.140141,117,ok,,0.001591,default,3.02129,3.0212904843592936,3.0212904843592936,0.40324420073701184,3.105440752170022
621,76.164345,29.777584,0.13567,-0.664295,0.0,0.0,1000.0,0.0,-110,1.459181,2.944896,3.141418,117,ok,,0.001635,default,2.944896,2.944895919049992,2.944895919049992,-2.6297091031554976,-2.342909604763623
622,60.901486,26.450616,-0.033317,0.253129,0.0,0.0,1000.0,0.0,1,1.742438,2.987372,3.13917,117,ok,,0.002471,default,2.987372,2.9873722871433164,2.9873722871433164,-1.13792653678186,-0.24936211484545723
623,77.265905,51.428355,0.293669,-0.359241,0.0,0.0,1000.0,0.0,-75,1.616528,2.932577,3.09061,117,ok,,0.00213,default,2.932577,2.932577358420431,2.932577358420431,-2.0087177650124524,-2.3234004493438114
624,16.03007,13.486242,-0.174842,0.692222,0.0,0.0,1000.0,0.0,1,1.680766,2.984384,3.126479,117,ok,,0.001758,default,2.984384,2.984384143228446,2.984384143228446,2.2701021788386093,-2.818727104306415
625,48.116597,9.991807,0.0455,-0.804274,0.0,0.0,1000.0,0.0,-63,1.615172,2.925091,3.077821,117,ok,,0.001955,default,2.925091,2.925091233469581,2.925091233469581,-0.13669136432605145,1.22693726478904
626,78.631739,16.998363,-0.086097,0.152934,0.0,0.0,1000.0,0.0,3,1.545698,2.96916,3.137877,117,ok,,0.002056,default,2.96916,2.969160123696138,2.969160123696138,-1.0842956900374254,0.8700920571282715
627,79.920137,57.498603,0.205733,-0.234811,0.0,0.0,1000.0,0.0,-33,1.475871,2.74543,3.063681,117,ok,,0.00207,default,2.74543,2.745429921765027,2.745429921765027,-1.8405904747948139,2.767413489650192
628,31.198351,25.038287,-0.225169,0.839338,0.0,0.0,1000.0,0.0,1,1.734885,2.948422,3.115025,117,ok,,0.002079,default,2.948422,2.9484220575103413,2.9484220575103413,-0.5935915644633365,-1.17026408227429
629,66.291286,40.393345,-0.009838,0.542706,0.0,0.0,1000.0,0.0,0,0.665266,1.326093,1.433986,117,ok,,0.002046,default,1.326093,1.326093222910867,1.326093222910867,1.1505469629125677,1.873523466310406
630,47.941238,36.323245,0.121649,-0.37568,0.0,0.0,1000.0,0.0,-33,1.434565,3.011162,3.114739,117,ok,,0.001656,default,3.011162,3.0111624412136635,3.0111624412136635,0.17056738969596452,1.536635781270629
631,69.150142,60.559679,-0.151437,0.480816,0.0,0.0,1000.0,0.0,2,1.653274,3.039825,3.139649,117,ok,,0.001782,default,3.039825,3.039825068623999,3.039825068623999,2.6160977896607616,-2.2709489949348622
632,19.257848,6.898888,0.279575,-0.569656,0.0,0.0,1000.0,0.0,-158,1.694043,2.98716,3.138656,117,ok,,0.001702,default,2.98716,2.9871603478037168,2.9871603478037168,-1.7813590107816069,-0.9138943981709708
633,71.690459,18.116657,-0.212936,-0.310908,0.0,0.0,1000.0,0.0,45,1.543604,2.784654,3.130429,117,ok,,0.001942,default,2.784654,2.784653533118606,2.784653533118606,-0.7766368623723423,-2.824502550371296
634,63.181834,30.923785,0.255612,0.645842,0.0,0.0,1000.0,0.0,-2,1.643082,3.004287,3.135269,117,ok,,0.001891,default,3.004287,3.004287331985382,3.004287331985382,-0.524968600142385,-0.8761876954264451
635,46.952816,46.891744,-0.071375,-0.743894,0.0,0.0,1000.0,0.0,79,1.608811,2.96866,3.114255,117,ok,,0.001513,default,2.96866,2.9686603503257074,2.9686603503257074,-1.8784333012322616,1.697951697107154
636,34.48011,20.506037,0.097576,0.330774,0.0,0.0,1000.0,0.0,-2,1.648985,3.029787,3.127371,117,ok,,0.001016,default,3.029787,3.029787337125716,3.029787337125716,1.4507369402537869,-1.6766338114867665
637,52.38539,25.218598,0.181651,0.033654,0.0,0.0,1000.0,0.0,-11,1.518444,2.960982,3.120988,117,ok,,0.001674,default,2.960982,2.9609815151366075,2.9609815151366075,-1.7947210558487,2.230741345767587
638,56.378011,12.729856,-0.286714,-0.884274,0.0,0.0,1000.0,0.0,542,1.595514,2.874618,3.104763,117,ok,,0.001529,default,2.874618,2.8746180373766816,2.8746180373766816,2.438534086465264,-1.6702811331061476
639,72.743682,65.109024,0.021528,0.974212,0.0,0.0,1000.0,0.0,0,0.303247,0.486806,0.507688,117,ok,,0.001643,default,0.486806,0.4868056586816411,0.4868056586816411,-2.5805023742242703,-2.9210242701440556
640,39.849114,8.926291,-0.147606,-0.076778,0.0,0.0,1000.0,0.0,13,1.606836,2.986882,3.10294,117,ok,,0.001574,default,2.986882,2.986881515744804,2.986881515744804,1.9954487394778155,1.282506995446841
641,49.601424,8.621574,0.175304,0.82406,0.0,0.0,1000.0,0.0,-1,1.645505,2.982194,3.128531,117,ok,,0.002178,default,2.982194,2.982193795022555,2.982193795022555,1.0409996795816703,2.6353691473288983
642,72.384069,15.513535,-0.293244,-0.219602,0.0,0.0,1000.0,0.0,45,1.521131,2.93649,3.109577,117,ok,,0.001731,default,2.93649,2.9364899849184147,2.9364899849184147,-1.7566361572590452,-1.0317638207521078
643,76.682056,56.091605,0.033743,0.136931,0.0,0.0,1000.0,0.0,-1,1.704225,3.027964,3.137375,117,ok,,0.002031,default,3.027964,3.027963696698299,3.027963696698299,1.0248622122510262,2.308003295108211
644,28.276368,24.987159,-0.135207,-0.788325,0.0,0.0,1000.0,0.0,177,1.62261,2.979318,3.104419,117,ok,,0.003067,default,2.979318,2.9793179757688675,2.9793179757688675,2.3310668148908427,-0.2381381589639382
645,68.908023,34.766445,-0.219292,-0.585933,0.0,0.0,1000.0,0.0,132,1.487803,2.917649,3.077376,117,ok,,0.002147,default,2.917649,2.9176486159996013,2.9176486159996013,1.6577177582773963,2.112318549676413
646,47.123254,33.706508,0.249073,0.497039,0.0,0.0,1000.0,0.0,-3,1.504207,2.931273,3.133983,117,ok,,0.00247,default,2.931273,2.931273462396434,2.931273462396434,-2.892627363907149,0.6045477919637818
647,63.486479,58.524319,-0.059168,-0.390744,0.0,0.0,1000.0,0.0,17,1.546747,3.045469,3.107269,117,ok,,0.002473,default,3.045469,3.0454685440854945,3.0454685440854945,2.0593234503243707,0.03132896340847324
648,18.476342,8.934247,0.109965,0.557702,0.0,0.0,1000.0,0.0,-1,1.702632,2.970201,3.112001,117,ok,,0.001635,default,2.970201,2.970201095305519,2.970201095305519,-1.6327008043776967,-3.0003030145648992
649,73.176501,19.521402,-0.008134,0.314558,0.0,0.0,1000.0,0.0,0,1.323113,2.970406,3.137105,117,ok,,0.00151,default,2.970406,2.970405660751855,2.970405660751855,0.5067569846636495,1.8968326072239385
650,69.395278,29.437744,0.123464,-0.727609,0.0,0.0,1000.0,0.0,-128,1.44085,2.996057,3.131803,117,ok,,0.001655,default,2.996057,2.9960573801881387,2.9960573801881387,0.5825023823280819,0.3677496416012467
651,48.259723,43.713522,-0.168367,0.630839,0.0,0.0,1000.0,0.0,1,1.753386,3.000601,3.136618,117,ok,,0.002544,default,3.000601,3.0006006955343416,3.0006006955343416,1.6161063483207307,-1.9678924910104918
652,40.730033,23.745331,0.262534,-0.295851,0.0,0.0,1000.0,0.0,-53,1.647098,2.937082,3.137953,117,ok,,0.001704,default,2.937082,2.9370818580668208,2.9370818580668208,2.1772964487545288,1.3948213357294996
653,55.000909,30.879937,0.047196,-0.091995,0.0,0.0,1000.0,0.0,-4,1.532383,2.920586,3.124067,117,ok,,0.001536,default,2.920586,2.920586258818642,2.920586258818642,1.427148125913444,1.0010533992027355
654,57.161843,10.114337,-0.084292,0.989482,0.0,0.0,1000.0,0.0,0,1.125796,1.794657,1.869696,117,ok,,0.001272,default,1.794657,1.7946573497117717,1.7946573497117717,-2.918485596525205,-1.653837981628703
655,78.368257,63.074882,0.188793,-0.900216,0.0,0.0,1000.0,0.0,-380,1.585556,2.984769,3.116138,117,ok,,0.001666,default,2.984769,2.9847693576382253,2.9847693576382253,1.8413681475950199,-1.9653904197120262
656,41.883255,9.746599,-0.242218,0.049664,0.0,0.0,1000.0,0.0,14,1.642097,2.973332,3.114679,117,ok,,0.002011,default,2.973332,2.9733323065730173,2.9733323065730173,2.7705571829010314,2.792801870204709
657,64.592783,13.730877,0.146851,-0.439077,0.0,0.0,1000.0,0.0,-51,1.538247,2.856255,3.118383,117,ok,,0.001849,default,2.856255,2.856255127796775,2.856255127796775,0.8270747856175049,-0.9091227483196
658,77.528815,38.022464,-0.022247,0.604081,0.0,0.0,1000.0,0.0,0,1.194103,2.30422,2.477014,117,ok,,0.001895,default,2.30422,2.304219525870887,2.304219525870887,-0.17392398697237432,1.133696290572967
659,61.237674,54.210858,0.285995,-0.506334,0.0,0.0,1000.0,0.0,-127,1.382919,2.808965,3.024407,117,ok,,0.002024,default,2.808965,2.808964957500399,2.808964957500399,1.6780662621606126,-0.7668239460397253
660,30.095426,13.247281,-0.182406,0.419394,0.0,0.0,1000.0,0.0,3,1.519054,2.96604,3.09476,117,ok,,0.001711,default,2.96604,2.9660402693296075,2.9660402693296075,0.5382771481660527,2.785553096162264
661,45.271799,38.998025,-0.098322,0.216515,0.0,0.0,1000.0,0.0,3,1.544575,2.966591,3.100674,117,ok,,0.001769,default,2.966591,2.9665912164090478,2.9665912164090478,-0.9366227553142501,-1.7670529887350632
662,51.387912,19.842447,0.070665,-0.865955,0.0,0.0,1000.0,0.0,-125,1.596807,3.02747,3.124347,117,ok,,0.001851,default,3.02747,3.027469560786045,3.027469560786045,3.036014848466891,-0.05960159593314174
663,72.355229,67.75482,-0.256321,0.775711,0.0,0.0,1000.0,0.0,1,1.632927,2.999951,3.140401,117,ok,,0.00205,default,2.999951,2.999951035463551,2.999951035463551,2.3804175146428896,-2.049616043592593
