id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,n_jalons_total,n_jalons_used,penalty_mean
107,56.725046,51.868354,0.087392,-0.414646,0.000000,0.000000,1000.000000,0.000000,-28,1.575433,2.997575,3.135955,117,ok,,0.000877,default,2.997575,2.997575,2.997575,0,0,0.000000
108,39.469301,8.315958,-0.043620,0.503486,0.000000,0.000000,1000.000000,0.000000,0,1.627733,2.960286,3.113888,117,ok,,0.000898,default,2.960286,2.960286,2.960286,0,0,0.000000
109,51.290326,29.614984,-0.278290,0.862616,0.000000,0.000000,1000.000000,0.000000,1,1.840899,3.022173,3.122410,117,ok,,0.001293,default,3.022173,3.022173,3.022173,0,0,0.000000
110,60.766396,16.094571,0.153307,-0.211276,0.000000,0.000000,1000.000000,0.000000,-23,1.557957,2.863631,3.098750,117,ok,,0.000959,default,2.863631,2.863631,2.863631,0,0,0.000000
111,77.140068,76.064341,-0.117361,0.176454,0.000000,0.000000,1000.000000,0.000000,4,1.521191,2.903463,3.137294,117,ok,,0.001010,default,2.903463,2.903463,2.903463,0,0,0.000000
112,26.477664,13.314675,0.013541,-0.780980,0.000000,0.000000,1000.000000,0.000000,-17,1.524929,2.973750,3.107981,117,ok,,0.000843,default,2.973750,2.973750,2.973750,0,0,0.000000
113,79.929741,10.163526,-0.216134,0.731442,0.000000,0.000000,1000.000000,0.000000,1,1.643631,2.982476,3.117898,117,ok,,0.001247,default,2.982476,2.982476,2.982476,0,0,0.000000
114,78.757709,24.955155,0.252853,-0.320275,0.000000,0.000000,1000.000000,0.000000,-56,1.596780,2.832070,3.116028,117,ok,,0.000975,default,2.832070,2.832070,2.832070,0,0,0.000000
115,57.633559,48.161920,-0.057659,0.292110,0.000000,0.000000,1000.000000,0.000000,1,1.690221,2.993038,3.099620,117,ok,,0.000929,default,2.993038,2.993038,2.993038,0,0,0.000000
116,31.360798,16.880084,0.110853,-0.625091,0.000000,0.000000,1000.000000,0.000000,-78,1.629576,3.017231,3.125484,117,ok,,0.001002,default,3.017231,3.017231,3.017231,0,0,0.000000
117,60.623312,40.258318,0.176777,-0.985197,0.000000,0.000000,1000.000000,0.000000,-494,1.541107,2.966983,3.117866,117,ok,,0.001237,default,2.966983,2.966983,2.966983,0,0,0.000000
118,47.778861,6.762298,-0.292320,0.089716,0.000000,0.000000,1000.000000,0.000000,14,1.634899,3.070745,3.136456,117,ok,,0.001128,default,3.070745,3.070745,3.070745,0,0,0.000000
119,68.978350,66.319201,0.036937,-0.053919,0.000000,0.000000,1000.000000,0.000000,-3,1.621726,2.961368,3.105170,117,ok,,0.001263,default,2.961368,2.961368,2.961368,0,0,0.000000
120,36.221802,19.131950,-0.131464,0.902585,0.000000,0.000000,1000.000000,0.000000,0,2.107255,3.041600,3.129630,117,ok,,0.000909,default,3.041600,3.041600,3.041600,0,0,0.000000
121,46.979520,17.986326,0.050428,0.223824,0.000000,0.000000,1000.000000,0.000000,-2,1.700164,3.015021,3.117801,117,ok,,0.001367,default,3.015021,3.015021,3.015021,0,0,0.000000
122,63.023917,20.405805,-0.080436,-0.826397,0.000000,0.000000,1000.000000,0.000000,122,1.635464,3.010397,3.129367,117,ok,,0.001090,default,3.010397,3.010397,3.010397,0,0,0.000000
123,71.755313,46.724645,0.190232,0.784011,0.000000,0.000000,1000.000000,0.000000,-1,1.812512,3.042667,3.135527,117,ok,,0.001803,default,3.042667,3.042667,3.042667,0,0,0.000000
124,34.358675,30.785975,-0.241402,-0.134624,0.000000,0.000000,1000.000000,0.000000,27,1.567416,2.923888,3.132126,117,ok,,0.001532,default,2.923888,2.923888,2.923888,0,0,0.000000
125,65.155567,25.385765,-0.006732,-0.493266,0.000000,0.000000,1000.000000,0.000000,3,1.668101,2.950351,3.127149,117,ok,,0.001829,default,2.950351,2.950351,2.950351,0,0,0.000000
126,56.499378,39.729615,0.124316,0.580153,0.000000,0.000000,1000.000000,0.000000,-1,1.714469,2.995987,3.130250,117,ok,,0.001334,default,2.995987,2.995987,2.995987,0,0,0.000000
127,72.874088,52.393783,-0.165097,-0.561506,0.000000,0.000000,1000.000000,0.000000,91,1.504940,2.895082,3.118242,117,ok,,0.000916,default,2.895082,2.895082,2.895082,0,0,0.000000
128,12.647935,9.084133,0.266354,0.396433,0.000000,0.000000,1000.000000,0.000000,-4,1.549628,2.995477,3.124650,117,ok,,0.000907,default,2.995477,2.995477,2.995477,0,0,0.000000
129,76.727066,8.747408,-0.013088,-0.641338,0.000000,0.000000,1000.000000,0.000000,10,1.510932,2.867290,3.094326,117,ok,,0.001266,default,2.867290,2.867290,2.867290,0,0,0.000000
130,72.555638,28.157830,0.117777,0.308304,0.000000,0.000000,1000.000000,0.000000,-3,1.571319,2.941041,3.086267,117,ok,,0.000917,default,2.941041,2.941041,2.941041,0,0,0.000000
131,56.254206,49.611342,-0.152891,-0.335309,0.000000,0.000000,1000.000000,0.000000,36,1.567142,2.969995,3.098916,117,ok,,0.001025,default,2.969995,2.969995,2.969995,0,0,0.000000
132,25.122247,15.430662,0.278743,0.746407,0.000000,0.000000,1000.000000,0.000000,-1,1.720546,3.023199,3.131267,117,ok,,0.001327,default,3.023199,3.023199,3.023199,0,0,0.000000
133,58.552547,34.603918,0.044082,0.887277,0.000000,0.000000,1000.000000,0.000000,0,0.843182,1.410021,1.479721,117,ok,,0.001657,default,1.410021,1.410021,1.410021,0,0,0.000000
134,46.988091,8.833064,-0.086966,-0.038679,0.000000,0.000000,1000.000000,0.000000,7,1.560905,2.942517,3.111775,117,ok,,0.001034,default,2.942517,2.942517,2.942517,0,0,0.000000
135,68.971343,63.360713,0.202447,0.073683,0.000000,0.000000,1000.000000,0.000000,-10,1.548817,3.011363,3.140866,117,ok,,0.001020,default,3.011363,3.011363,3.011363,0,0,0.000000
136,33.569659,18.304704,-0.229003,-0.969218,0.000000,0.000000,1000.000000,0.000000,602,1.633480,2.963571,3.070256,117,ok,,0.000988,default,2.963571,2.963571,2.963571,0,0,0.000000
137,43.778063,19.363353,0.178473,-0.149872,0.000000,0.000000,1000.000000,0.000000,-21,1.496479,2.970986,3.100574,117,ok,,0.001155,default,2.970986,2.970986,2.970986,0,0,0.000000
138,69.264792,23.607262,-0.290514,0.799312,0.000000,0.000000,1000.000000,0.000000,1,1.611316,3.003415,3.111984,117,ok,,0.000901,default,3.003415,3.003415,3.003415,0,0,0.000000
139,73.203517,48.138438,0.019997,-0.842369,0.000000,0.000000,1000.000000,0.000000,-32,1.551395,3.036760,3.132468,117,ok,,0.000955,default,3.036760,3.036760,3.036760,0,0,0.000000
140,40.563071,29.337772,-0.148514,0.239865,0.000000,0.000000,1000.000000,0.000000,4,1.526186,2.912484,3.121935,117,ok,,0.001094,default,2.912484,2.912484,2.912484,0,0,0.000000
141,63.083589,31.001150,-0.214430,0.380247,0.000000,0.000000,1000.000000,0.000000,4,1.509640,2.975178,3.136273,117,ok,,0.001225,default,2.975178,2.975178,2.975178,0,0,0.000000
142,57.328878,41.801593,0.254668,-0.545251,0.000000,0.000000,1000.000000,0.000000,-131,1.494671,2.821793,3.070300,117,ok,,0.000953,default,2.821793,2.821793,2.821793,0,0,0.000000
143,78.526235,55.047139,-0.074589,0.565180,0.000000,0.000000,1000.000000,0.000000,1,1.796607,3.008427,3.124209,117,ok,,0.001288,default,3.008427,3.008427,3.008427,0,0,0.000000
144,9.994578,9.877155,0.093812,-0.478240,0.000000,0.000000,1000.000000,0.000000,-38,1.670292,3.067190,3.133073,117,ok,,0.001156,default,3.067190,3.067190,3.067190,0,0,0.000000
145,54.074229,13.600473,-0.267100,0.026314,0.000000,0.000000,1000.000000,0.000000,16,1.488196,3.015959,3.136549,117,ok,,0.001735,default,3.015959,3.015959,3.015959,0,0,0.000000
146,77.370971,13.310954,0.164388,-0.923801,0.000000,0.000000,1000.000000,0.000000,-362,1.521651,2.858509,3.127408,117,ok,,0.001235,default,2.858509,2.858509,2.858509,0,0,0.000000
147,64.491371,61.070505,-0.125026,0.965882,0.000000,0.000000,1000.000000,0.000000,0,1.813147,2.921856,3.048943,117,ok,,0.001174,default,2.921856,2.921856,2.921856,0,0,0.000000
148,38.050348,29.974061,0.005986,-0.115331,0.000000,0.000000,1000.000000,0.000000,-1,1.586154,2.934392,3.112478,117,ok,,0.001305,default,2.934392,2.934392,2.934392,0,0,0.000000
149,72.272127,39.165121,0.240647,-0.256689,0.000000,0.000000,1000.000000,0.000000,-42,1.536524,2.967432,3.064377,117,ok,,0.001832,default,2.967432,2.967432,2.967432,0,0,0.000000
150,51.509349,32.613199,-0.190951,0.669740,0.000000,0.000000,1000.000000,0.000000,1,1.726010,3.029488,3.112045,117,ok,,0.000998,default,3.029488,3.029488,3.029488,0,0,0.000000
151,67.885154,45.153480,0.079718,-0.688692,0.000000,0.000000,1000.000000,0.000000,-71,1.617453,2.939648,3.120643,117,ok,,0.001036,default,2.939648,2.939648,2.939648,0,0,0.000000
152,22.862438,19.887810,-0.051184,0.353705,0.000000,0.000000,1000.000000,0.000000,1,1.768467,3.011686,3.104873,117,ok,,0.001002,default,3.011686,3.011686,3.011686,0,0,0.000000
153,67.999081,14.548233,0.131890,0.518787,0.000000,0.000000,1000.000000,0.000000,-1,1.671077,2.999986,3.116545,117,ok,,0.001265,default,2.999986,2.999986,2.999986,0,0,0.000000
154,64.411801,36.886531,-0.036475,-0.429893,0.000000,0.000000,1000.000000,0.000000,12,1.572200,2.909868,3.110804,117,ok,,0.001143,default,2.909868,2.909868,2.909868,0,0,0.000000
155,59.959691,43.286555,0.292782,0.457875,0.000000,0.000000,1000.000000,0.000000,-4,1.533797,2.935971,3.130693,117,ok,,0.000895,default,2.935971,2.935971,2.935971,0,0,0.000000
156,35.746555,5.081313,-0.176351,-0.624832,0.000000,0.000000,1000.000000,0.000000,123,1.586117,3.010342,3.116941,117,ok,,0.000939,default,3.010342,3.010342,3.010342,0,0,0.000000
157,48.679313,26.480109,-0.110436,-0.764726,0.000000,0.000000,1000.000000,0.000000,132,1.659349,3.049075,3.140224,117,ok,,0.001365,default,3.049075,3.049075,3.049075,0,0,0.000000
158,52.767744,18.705584,0.058112,0.160269,0.000000,0.000000,1000.000000,0.000000,-2,1.659084,2.988342,3.141470,117,ok,,0.000962,default,2.988342,2.988342,2.988342,0,0,0.000000
159,78.103132,73.968428,-0.252400,-0.196250,0.000000,0.000000,1000.000000,0.000000,35,1.611033,2.982946,3.044918,117,ok,,0.000888,default,2.982946,2.982946,2.982946,0,0,0.000000
160,24.438873,5.352502,0.216551,0.847643,0.000000,0.000000,1000.000000,0.000000,-1,1.664294,2.972922,3.137107,117,ok,,0.001018,default,2.972922,2.972922,2.972922,0,0,0.000000
161,51.013302,6.543671,0.033160,0.326124,0.000000,0.000000,1000.000000,0.000000,-1,1.699849,2.997909,3.140891,117,ok,,0.001421,default,2.997909,2.997909,2.997909,0,0,0.000000
162,75.048625,16.371451,-0.135792,-0.725565,0.000000,0.000000,1000.000000,0.000000,139,1.485168,3.017671,3.119667,117,ok,,0.001471,default,3.017671,3.017671,3.017671,0,0,0.000000
163,75.787306,54.068777,0.174717,0.634837,0.000000,0.000000,1000.000000,0.000000,-1,1.752659,3.016495,3.120012,117,ok,,0.000977,default,3.016495,3.016495,3.016495,0,0,0.000000
164,27.596926,26.754556,-0.293832,-0.282332,0.000000,0.000000,1000.000000,0.000000,56,1.603537,2.969982,3.134853,117,ok,,0.001053,default,2.969982,2.969982,2.969982,0,0,0.000000
165,70.352588,36.789560,-0.059753,-0.079940,0.000000,0.000000,1000.000000,0.000000,5,1.528483,2.987419,3.140358,117,ok,,0.001251,default,2.987419,2.987419,2.987419,0,0,0.000000
166,44.513772,34.533167,0.109383,0.994945,0.000000,0.000000,1000.000000,0.000000,0,1.433400,2.279339,2.373769,117,ok,,0.000923,default,2.279339,2.279339,2.279339,0,0,0.000000
167,65.564667,57.588012,-0.219881,-0.896706,0.000000,0.000000,1000.000000,0.000000,436,1.482873,3.000550,3.120936,117,ok,,0.001091,default,3.000550,3.000550,3.000550,0,0,0.000000
168,15.812072,7.453135,0.248485,0.059765,0.000000,0.000000,1000.000000,0.000000,-14,1.658495,3.054640,3.114665,117,ok,,0.000995,default,3.054640,3.054640,3.054640,0,0,0.000000
169,74.589026,21.562514,-0.167784,0.816644,0.000000,0.000000,1000.000000,0.000000,1,1.650132,2.975742,3.117502,117,ok,,0.001492,default,2.975742,2.975742,2.975742,0,0,0.000000
170,66.767228,30.296443,0.263119,-0.233610,0.000000,0.000000,1000.000000,0.000000,-42,1.569520,2.872391,3.137223,117,ok,,0.001040,default,2.872391,2.872391,2.872391,0,0,0.000000
171,50.319290,42.818418,-0.007546,0.128783,0.000000,0.000000,1000.000000,0.000000,0,1.428887,2.923725,3.126468,117,ok,,0.001001,default,2.923725,2.923725,2.923725,0,0,0.000000
172,38.083815,22.223015,0.124052,-0.789881,0.000000,0.000000,1000.000000,0.000000,-163,1.492467,2.855131,3.138920,117,ok,,0.001039,default,2.855131,2.855131,2.855131,0,0,0.000000
173,56.444835,28.820085,0.189378,-0.586025,0.000000,0.000000,1000.000000,0.000000,-114,1.579847,2.932567,3.025312,117,ok,,0.001039,default,2.932567,2.932567,2.932567,0,0,0.000000
174,59.807774,10.940205,-0.241635,0.487426,0.000000,0.000000,1000.000000,0.000000,3,1.502235,2.971531,3.137749,117,ok,,0.001004,default,2.971531,2.971531,2.971531,0,0,0.000000
175,76.326858,62.138938,0.047784,-0.406216,0.000000,0.000000,1000.000000,0.000000,-15,1.567981,2.990816,3.120551,117,ok,,0.001320,default,2.990816,2.990816,2.990816,0,0,0.000000
176,40.402638,12.374365,-0.083704,0.551751,0.000000,0.000000,1000.000000,0.000000,1,1.809324,3.003655,3.134717,117,ok,,0.001169,default,3.003655,3.003655,3.003655,0,0,0.000000
177,65.455343,11.103550,0.286579,-0.945040,0.000000,0.000000,1000.000000,0.000000,-686,1.713293,2.992370,3.103894,117,ok,,0.001326,default,2.992370,2.992370,2.992370,0,0,0.000000
178,79.570634,39.429696,-0.181824,0.106145,0.000000,0.000000,1000.000000,0.000000,8,1.587867,2.996137,3.109917,117,ok,,0.001725,default,2.996137,2.996137,2.996137,0,0,0.000000
179,58.591895,52.693548,0.147440,-0.000341,0.000000,0.000000,1000.000000,0.000000,-10,1.550160,2.960567,3.119273,117,ok,,0.001128,default,2.960567,2.960567,2.960567,0,0,0.000000
180,32.155411,12.348027,-0.021659,0.917300,0.000000,0.000000,1000.000000,0.000000,0,0.372539,0.614134,0.643062,117,ok,,0.000916,default,0.614134,0.614134,0.614134,0,0,0.000000
181,46.093804,41.643519,-0.255739,0.714420,0.000000,0.000000,1000.000000,0.000000,1,1.714136,3.007365,3.139734,117,ok,,0.000875,default,3.007365,3.007365,3.007365,0,0,0.000000
182,49.327639,21.291664,0.212774,-0.359962,0.000000,0.000000,1000.000000,0.000000,-55,1.581845,3.014860,3.122902,117,ok,,0.002213,default,3.014860,3.014860,3.014860,0,0,0.000000
183,70.869604,70.381860,-0.097734,0.277775,0.000000,0.000000,1000.000000,0.000000,2,1.606874,3.027790,3.131922,117,ok,,0.001262,default,3.027790,3.027790,3.027790,0,0,0.000000
184,31.671828,20.662419,0.071254,-0.679170,0.000000,0.000000,1000.000000,0.000000,-61,1.454625,2.955773,3.085087,117,ok,,0.000983,default,2.955773,2.955773,2.955773,0,0,0.000000
185,60.904923,17.040578,-0.121780,-0.451619,0.000000,0.000000,1000.000000,0.000000,44,1.577307,2.876811,3.005026,117,ok,,0.001264,default,2.876811,2.876811,2.876811,0,0,0.000000
186,62.207561,6.480831,0.009672,0.599108,0.000000,0.000000,1000.000000,0.000000,0,0.528898,1.023270,1.100523,117,ok,,0.000975,default,1.023270,1.023270,1.023270,0,0,0.000000
187,66.600805,45.760588,-0.279747,-0.509356,0.000000,0.000000,1000.000000,0.000000,126,1.683363,3.041777,3.122090,117,ok,,0.001219,default,3.041777,3.041777,3.041777,0,0,0.000000
188,35.940341,33.560628,0.151302,0.408804,0.000000,0.000000,1000.000000,0.000000,-2,1.561204,2.931831,3.108149,117,ok,,0.001239,default,2.931831,2.931831,2.931831,0,0,0.000000
189,79.062195,24.006288,0.085977,0.205436,0.000000,0.000000,1000.000000,0.000000,-3,1.570917,2.917947,3.140649,117,ok,,0.001040,default,2.917947,2.917947,2.917947,0,0,0.000000
190,54.954032,25.822557,-0.045658,-0.868488,0.000000,0.000000,1000.000000,0.000000,81,1.692818,2.945419,3.079742,117,ok,,0.000938,default,2.945419,2.945419,2.945419,0,0,0.000000
191,71.476299,47.294385,0.225006,0.771226,0.000000,0.000000,1000.000000,0.000000,-1,1.762289,3.013889,3.131764,117,ok,,0.001166,default,3.013889,3.013889,3.013889,0,0,0.000000
192,17.747476,7.557098,-0.205859,-0.186238,0.000000,0.000000,1000.000000,0.000000,28,1.440819,2.889281,3.138666,117,ok,,0.001254,default,2.889281,2.889281,2.889281,0,0,0.000000
193,56.957474,7.987479,0.259650,0.623668,0.000000,0.000000,1000.000000,0.000000,-2,1.546966,2.964161,3.127544,117,ok,,0.001407,default,2.964161,2.964161,2.964161,0,0,0.000000
194,70.753115,8.083816,-0.208862,-0.458664,0.000000,0.000000,1000.000000,0.000000,78,1.627641,2.997557,3.127144,117,ok,,0.001051,default,2.997557,2.997557,2.997557,0,0,0.000000
195,69.975903,54.230683,0.099380,0.430920,0.000000,0.000000,1000.000000,0.000000,-1,1.722394,3.022085,3.110525,117,ok,,0.000962,default,3.022085,3.022085,3.022085,0,0,0.000000
196,34.909423,24.436503,-0.069608,-0.517861,0.000000,0.000000,1000.000000,0.000000,32,1.459677,2.789289,3.003232,117,ok,,0.001090,default,2.789289,2.789289,2.789289,0,0,0.000000
197,76.273648,34.283977,-0.284947,-0.846231,0.000000,0.000000,1000.000000,0.000000,465,1.578766,2.955223,3.106619,117,ok,,0.001112,default,2.955223,2.955223,2.955223,0,0,0.000000
198,45.330373,26.268071,0.183456,0.196790,0.000000,0.000000,1000.000000,0.000000,-6,1.607722,2.989048,3.117698,117,ok,,0.001192,default,2.989048,2.989048,2.989048,0,0,0.000000
199,61.777180,51.827151,-0.143532,-0.161544,0.000000,0.000000,1000.000000,0.000000,18,1.510332,2.811541,3.118676,117,ok,,0.001235,default,2.811541,2.811541,2.811541,0,0,0.000000
200,17.763762,15.558032,0.025566,0.764048,0.000000,0.000000,1000.000000,0.000000,0,0.760986,1.352155,1.432959,117,ok,,0.001003,default,1.352155,1.352155,1.352155,0,0,0.000000
201,61.783272,21.404057,-0.092535,0.116638,0.000000,0.000000,1000.000000,0.000000,4,1.515673,2.943743,3.108538,117,ok,,0.001263,default,2.943743,2.943743,2.943743,0,0,0.000000
202,69.933312,40.758733,0.039101,-0.965236,0.000000,0.000000,1000.000000,0.000000,-101,1.551568,2.911366,3.105632,117,ok,,0.001280,default,2.911366,2.911366,2.911366,0,0,0.000000
203,55.756942,48.878971,-0.233986,0.922417,0.000000,0.000000,1000.000000,0.000000,1,1.695446,2.994480,3.127332,117,ok,,0.001164,default,2.994480,2.994480,2.994480,0,0,0.000000
204,42.385036,11.627955,0.196880,-0.026883,0.000000,0.000000,1000.000000,0.000000,-15,1.549640,2.933748,3.140244,117,ok,,0.001064,default,2.933748,2.933748,2.933748,0,0,0.000000
205,43.615825,32.604079,0.112796,-0.354764,0.000000,0.000000,1000.000000,0.000000,-28,1.636434,2.991775,3.069555,117,ok,,0.001204,default,2.991775,2.991775,2.991775,0,0,0.000000
206,57.850378,21.425178,-0.018656,0.687799,0.000000,0.000000,1000.000000,0.000000,0,0.733865,1.355667,1.446181,117,ok,,0.001230,default,1.355667,1.355667,1.355667,0,0,0.000000
207,78.828996,75.128146,0.273176,-0.668604,0.000000,0.000000,1000.000000,0.000000,-226,1.672888,3.039372,3.131285,117,ok,,0.001518,default,3.039372,3.039372,3.039372,0,0,0.000000
208,29.757466,11.552098,-0.157873,0.257506,0.000000,0.000000,1000.000000,0.000000,4,1.522219,3.002894,3.108767,117,ok,,0.001606,default,3.002894,3.002894,3.002894,0,0,0.000000
209,71.225261,13.097571,0.062506,-0.239174,0.000000,0.000000,1000.000000,0.000000,-10,1.538097,2.942486,3.140660,117,ok,,0.001749,default,2.942486,2.942486,2.942486,0,0,0.000000
210,75.896500,31.315742,-0.106629,0.843631,0.000000,0.000000,1000.000000,0.000000,0,2.063626,3.035693,3.132914,117,ok,,0.001514,default,3.035693,3.035693,3.035693,0,0,0.000000
211,59.377537,46.781706,0.220359,-0.799835,0.000000,0.000000,1000.000000,0.000000,-301,1.541842,2.943525,3.115520,117,ok,,0.001444,default,2.943525,2.943525,2.943525,0,0,0.000000
212,29.543413,20.603905,-0.248007,0.148442,0.000000,0.000000,1000.000000,0.000000,10,1.559834,2.994864,3.129331,117,ok,,0.001608,default,2.994864,2.994864,2.994864,0,0,0.000000
213,51.896149,38.514052,-0.032668,0.477301,0.000000,0.000000,1000.000000,0.000000,0,1.671867,2.969075,3.125778,117,ok,,0.008654,default,2.969075,2.969075,2.969075,0,0,0.000000
214,49.595962,13.145855,0.136284,-0.566194,0.000000,0.000000,1000.000000,0.000000,-76,1.560079,2.928163,3.129413,117,ok,,0.002828,default,2.928163,2.928163,2.928163,0,0,0.000000
215,66.044021,64.916214,-0.171958,0.546022,0.000000,0.000000,1000.000000,0.000000,2,1.656655,2.997364,3.096198,117,ok,,0.002073,default,2.997364,2.997364,2.997364,0,0,0.000000
216,39.968681,21.992871,0.296590,-0.379065,0.000000,0.000000,1000.000000,0.000000,-82,1.631010,3.016984,3.140532,117,ok,,0.002233,default,3.016984,3.016984,3.016984,0,0,0.000000
217,47.924914,16.260598,-0.194759,-0.747211,0.000000,0.000000,1000.000000,0.000000,217,1.555614,2.987052,3.139435,117,ok,,0.001754,default,2.987052,2.987052,2.987052,0,0,0.000000
218,64.823008,17.116804,0.236254,0.334160,0.000000,0.000000,1000.000000,0.000000,-5,1.551525,2.944532,3.138523,117,ok,,0.001350,default,2.944532,2.944532,2.944532,0,0,0.000000
219,79.438889,43.772278,-0.055578,-0.307393,0.000000,0.000000,1000.000000,0.000000,12,1.537976,3.008187,3.087718,117,ok,,0.001720,default,3.008187,3.008187,3.008187,0,0,0.000000
220,37.238251,25.446293,0.075910,0.642380,0.000000,0.000000,1000.000000,0.000000,-1,1.672927,2.983707,3.130595,117,ok,,0.001335,default,2.983707,2.983707,2.983707,0,0,0.000000
221,66.114472,28.338420,0.159995,0.969773,0.000000,0.000000,1000.000000,0.000000,0,2.129869,3.055367,3.132781,117,ok,,0.001549,default,3.055367,3.055367,3.055367,0,0,0.000000
222,53.620086,36.426817,-0.270908,-0.072287,0.000000,0.000000,1000.000000,0.000000,24,1.518006,2.971521,3.125257,117,ok,,0.002016,default,2.971521,2.971521,2.971521,0,0,0.000000
223,74.600099,60.091065,0.002179,0.038016,0.000000,0.000000,1000.000000,0.000000,0,1.088271,2.845325,3.106513,117,ok,,0.003641,default,2.845325,2.845325,2.845325,0,0,0.000000
224,7.294260,7.285331,-0.129420,-0.888567,0.000000,0.000000,1000.000000,0.000000,249,1.510425,2.923412,3.095669,117,ok,,0.002831,default,2.923412,2.923412,2.923412,0,0,0.000000
225,68.430284,6.094162,-0.237825,-0.410077,0.000000,0.000000,1000.000000,0.000000,74,1.529914,2.970772,3.081086,117,ok,,0.001980,default,2.970772,2.970772,2.970772,0,0,0.000000
226,73.519901,34.111148,0.193773,0.508676,0.000000,0.000000,1000.000000,0.000000,-2,1.552810,2.969841,3.097372,117,ok,,0.001653,default,2.969841,2.969841,2.969841,0,0,0.000000
227,57.757080,52.319053,-0.079308,-0.597697,0.000000,0.000000,1000.000000,0.000000,50,1.480868,2.925204,3.128110,117,ok,,0.001438,default,2.925204,2.925204,2.925204,0,0,0.000000
228,27.221603,9.628388,0.051594,0.452162,0.000000,0.000000,1000.000000,0.000000,-1,1.800836,2.998617,3.125608,117,ok,,0.001866,default,2.998617,2.998617,2.998617,0,0,0.000000
229,50.296597,36.195247,0.267514,0.187271,0.000000,0.000000,1000.000000,0.000000,-9,1.550691,2.922584,3.134025,117,ok,,0.003232,default,2.922584,2.922584,2.922584,0,0,0.000000
230,42.545061,14.744978,-0.163974,-0.770305,0.000000,0.000000,1000.000000,0.000000,200,1.523226,2.989970,3.139065,117,ok,,0.002798,default,2.989970,2.989970,2.989970,0,0,0.000000
231,77.085369,63.670141,0.127862,0.867318,0.000000,0.000000,1000.000000,0.000000,0,2.091318,3.036337,3.140199,117,ok,,0.002151,default,3.036337,3.036337,3.036337,0,0,0.000000
232,27.799670,14.996759,-0.003150,-0.206219,0.000000,0.000000,1000.000000,0.000000,0,1.484537,2.944893,3.132485,117,ok,,0.002225,default,2.944893,2.944893,2.944893,0,0,0.000000
233,54.231207,23.292796,0.104986,-0.916162,0.000000,0.000000,1000.000000,0.000000,-225,1.735014,2.983464,3.127976,117,ok,,0.001612,default,2.983464,2.983464,2.983464,0,0,0.000000
234,67.161948,10.810654,-0.063562,0.001157,0.000000,0.000000,1000.000000,0.000000,4,1.522248,2.933000,3.074330,117,ok,,0.002087,default,2.933000,2.933000,2.933000,0,0,0.000000
235,62.599329,50.786022,0.244675,-0.107207,0.000000,0.000000,1000.000000,0.000000,-25,1.577129,2.891574,3.084773,117,ok,,0.003326,default,2.891574,2.891574,2.891574,0,0,0.000000
236,42.285424,39.595358,-0.224276,0.944148,0.000000,0.000000,1000.000000,0.000000,1,1.907167,3.013459,3.133031,117,ok,,0.002695,default,3.013459,3.013459,3.013459,0,0,0.000000
237,73.577708,30.697388,-0.139601,0.677791,0.000000,0.000000,1000.000000,0.000000,1,1.838269,3.009499,3.139485,117,ok,,0.002116,default,3.009499,3.009499,3.009499,0,0,0.000000
238,60.640268,28.963438,0.028764,-0.278350,0.000000,0.000000,1000.000000,0.000000,-5,1.511654,2.938288,3.118071,117,ok,,0.002323,default,2.938288,2.938288,2.938288,0,0,0.000000
239,76.940613,44.411095,-0.298228,0.361264,0.000000,0.000000,1000.000000,0.000000,5,1.608186,3.008077,3.101551,117,ok,,0.001604,default,3.008077,3.008077,3.008077,0,0,0.000000
240,22.974658,14.323680,0.170906,-0.713769,0.000000,0.000000,1000.000000,0.000000,-168,1.618976,2.966523,3.104299,117,ok,,0.001907,default,2.966523,2.966523,2.966523,0,0,0.000000
241,45.969404,10.325703,-0.040092,0.790651,0.000000,0.000000,1000.000000,0.000000,0,1.083763,1.900160,2.009276,117,ok,,0.003690,default,1.900160,1.900160,1.900160,0,0,0.000000
242,77.784597,19.071743,0.090956,-0.127599,0.000000,0.000000,1000.000000,0.000000,-10,1.516640,2.929122,3.141204,117,ok,,0.002949,default,2.929122,2.929122,2.929122,0,0,0.000000
243,72.756396,56.587361,-0.200879,0.232672,0.000000,0.000000,1000.000000,0.000000,6,1.570427,2.930922,3.037384,117,ok,,0.001799,default,2.930922,2.930922,2.930922,0,0,0.000000
244,32.129359,31.449818,0.230571,-0.817660,0.000000,0.000000,1000.000000,0.000000,-337,1.492426,2.967008,3.053526,117,ok,,0.002291,default,2.967008,2.967008,2.967008,0,0,0.000000
245,64.117189,41.304588,0.014651,-0.552280,0.000000,0.000000,1000.000000,0.000000,-8,1.510559,2.965555,3.126841,117,ok,,0.001505,default,2.965555,2.965555,2.965555,0,0,0.000000
246,47.689769,38.424673,-0.116214,0.404792,0.000000,0.000000,1000.000000,0.000000,2,1.641182,2.975144,3.134333,117,ok,,0.001633,default,2.975144,2.975144,2.975144,0,0,0.000000
247,68.816244,53.441187,0.156867,-0.486729,0.000000,0.000000,1000.000000,0.000000,-65,1.658762,3.009970,3.140839,117,ok,,0.002118,default,3.009970,3.009970,3.009970,0,0,0.000000
