k,a,cs2_raw,delta_phi_raw
0.08097171416105617,0.3775862068965517,0.5191087659760635,2.556632664021057e-10
0.08097171416105617,0.41034482758620683,0.5191087659760635,2.551146912978974e-10
0.08097171416105617,0.443103448275862,0.5191087659760635,2.5472081245824555e-10
0.08097171416105617,0.4758620689655172,0.5191087659760635,2.544377129438016e-10
0.08097171416105617,0.5086206896551724,0.5191087659760635,2.542340842354231e-10
0.08097171416105617,0.5413793103448276,0.5191087659760635,2.5408753902385926e-10
0.08097171416105617,0.5741379310344827,0.5191087659760635,2.5398203427755364e-10
0.08097171416105617,0.6068965517241379,0.5191087659760635,2.539060552844068e-10
0.08097171416105617,0.6396551724137931,0.5191087659760635,2.5385132811607686e-10
0.08097171416105617,0.6724137931034483,0.5191087659760635,2.5381190265998146e-10
0.08097171416105617,0.7051724137931035,0.5191087659760635,2.537834974326901e-10
0.08097171416105617,0.7379310344827585,0.5191087659760635,2.53763030328962e-10
0.08097171416105617,0.7706896551724137,0.5191087659760635,2.5374828196150126e-10
0.08097171416105617,0.8034482758620689,0.5191087659760635,2.5373765382606914e-10
0.08097171416105617,0.8362068965517241,0.5191087659760635,2.5372999442660247e-10
0.08097171416105617,0.8689655172413793,0.5191087659760635,2.537244741810519e-10
0.08097171416105617,0.9017241379310345,0.5191087659760635,2.537204953802329e-10
0.08097171416105617,0.9344827586206896,0.5191087659760635,2.5371762735543107e-10
0.08097171416105617,0.9672413793103447,0.5191087659760635,2.537155597856827e-10
0.08097171416105617,1.0,0.5191087659760635,2.537140690634463e-10
0.08254041852680181,0.05,0.5059628309274006,1.674701754514923e-10
0.08254041852680181,0.08275862068965517,0.5059628309274006,1.5639908826441026e-10
0.08254041852680181,0.11551724137931034,0.5059628309274006,1.4928687055327906e-10
0.08254041852680181,0.1482758620689655,0.5059628309274006,1.445497054420223e-10
0.08254041852680181,0.18103448275862066,0.5059628309274006,1.413179350288337e-10
0.08254041852680181,0.21379310344827585,0.5059628309274006,1.3907704752126087e-10
0.08254041852680181,0.24655172413793103,0.5059628309274006,1.375057089725271e-10
0.08254041852680181,0.27931034482758615,0.5059628309274006,1.363951640762211e-10
0.08254041852680181,0.31206896551724134,0.5059628309274006,1.35605915449741e-10
0.08254041852680181,0.3448275862068965,0.5059628309274006,1.35042790326357e-10
0.08254041852680181,0.3775862068965517,0.5059628309274006,1.3463986723893086e-10
0.08254041852680181,0.41034482758620683,0.5059628309274006,1.343509806719564e-10
0.08254041852680181,0.443103448275862,0.5059628309274006,1.3414354097981388e-10
0.08254041852680181,0.4758620689655172,0.5059628309274006,1.3399440810638034e-10
0.08254041852680181,0.5086206896551724,0.5059628309274006,1.338870819595232e-10
0.08254041852680181,0.5413793103448276,0.5059628309274006,1.3380976060922554e-10
0.08254041852680181,0.5741379310344827,0.5059628309274006,1.337539831981687e-10
0.08254041852680181,0.6068965517241379,0.5059628309274006,1.3371367360654868e-10
0.08254041852680181,0.6396551724137931,0.5059628309274006,1.3368446240053815e-10
0.08254041852680181,0.6724137931034483,0.5059628309274006,1.3366320393241864e-10
0.08254041852680181,0.7051724137931035,0.5059628309274006,1.3364763130195973e-10
0.08254041852680181,0.7379310344827585,0.5059628309274006,1.336361092363944e-10
0.08254041852680181,0.7706896551724137,0.5059628309274006,1.3362745679606026e-10
0.08254041852680181,0.8034482758620689,0.5059628309274006,1.336208200174773e-10
0.08254041852680181,0.8362068965517241,0.5059628309274006,1.336155803458936e-10
0.08254041852680181,0.8689655172413793,0.5059628309274006,1.3361128875702048e-10
0.08254041852680181,0.9017241379310345,0.5059628309274006,1.3360761833861592e-10
0.08254041852680181,0.9344827586206896,0.5059628309274006,1.3360433014769216e-10
0.08254041852680181,0.9672413793103447,0.5059628309274006,1.3360124862059578e-10
0.08254041852680181,1.0,0.5059628309274006,1.335982438600276e-10
0.08413951416451948,0.05,0.4926551786800297,8.600989907528186e-11
0.08413951416451948,0.08275862068965517,0.4926551786800297,8.032397254976758e-11
0.08413951416451948,0.11551724137931034,0.4926551786800297,7.667125560191375e-11
0.08413951416451948,0.1482758620689655,0.4926551786800297,7.423832607414542e-11
0.08413951416451948,0.18103448275862066,0.4926551786800297,7.257850206547055e-11
0.08413951416451948,0.21379310344827585,0.4926551786800297,7.142757292254431e-11
0.08413951416451948,0.24655172413793103,0.4926551786800297,7.062053258637298e-11
0.08413951416451948,0.27931034482758615,0.4926551786800297,7.005016316501513e-11
0.08413951416451948,0.31206896551724134,0.4926551786800297,6.964481700428672e-11
0.08413951416451948,0.3448275862068965,0.4926551786800297,6.935561109507127e-11
