z,mu_obs,sigma_mu,mu_mcgt,mu_lcdm,residual_mcgt,residual_lcdm,delta_mu_vs_lcdm
0.02517,35.2277,0.204374,35.26751666577492,35.28804459491327,0.03981666577492149,0.06034459491327482,-0.02052792913835333
0.02519,35.1139,0.15531,35.26925839946444,35.28980175076971,0.15535839946443986,0.17590175076971093,-0.020543351305271074
0.02519,35.1145,0.174825,35.26925839946444,35.28980175076971,0.15475839946444125,0.17530175076971233,-0.020543351305271074
0.02521,34.9842,0.185284,35.27099876472055,35.29155753681961,0.286798764720551,0.30735753681960887,-0.020558772099057876
0.02525,34.9441,0.240723,35.274475398613184,35.29506500817898,0.3303753986131852,0.35096500817898146,-0.020589609565796252
0.02525,34.9063,0.269066,35.274475398613184,35.29506500817898,0.3681753986131824,0.38876500817897863,-0.020589609565796252
0.02534,35.1882,0.176701,35.282277932794734,35.30293690656145,0.09407793279473253,0.11473690656144697,-0.02065897376671444
0.02534,35.1974,0.185937,35.282277932794734,35.30293690656145,0.08487793279473266,0.1055369065614471,-0.02065897376671444
0.02556,35.1828,0.233724,35.30123590408209,35.322064317464736,0.11843590408209081,0.1392643174647361,-0.020828413382645294
0.02557,35.0621,0.190177,35.30209378782499,35.322929899083256,0.23999378782498582,0.26082989908325516,-0.02083611125826934
0.02585,34.7664,0.344692,35.325980677703996,35.3470321895033,0.5595806777039982,0.5806321895033051,-0.021051511799306866
0.02591,35.1181,0.200181,35.33106597169482,35.352163605979264,0.21296597169482112,0.2340636059792658,-0.021097634284444666
0.02596,35.4014,0.200491,35.335294822147155,35.356430882420725,-0.06610517785284742,-0.044969117579277906,-0.021136060273569512
0.02598,35.2931,0.179545,35.33698410582264,35.35813553409667,0.04388410582263447,0.06503553409666551,-0.021151428274031048
0.02598,35.1081,0.198242,35.33698410582264,35.35813553409667,0.22888410582263674,0.2500355340966678,-0.021151428274031048
0.02598,34.835,0.348314,35.33698410582264,35.35813553409667,0.5019841058226362,0.5231355340966672,-0.021151428274031048
0.02598,35.3111,0.17873,35.33698410582264,35.35813553409667,0.025884105822633785,0.04703553409666483,-0.021151428274031048
0.02626,35.2855,0.288909,35.36049989475134,35.381866330473486,0.07499989475134328,0.09636633047348653,-0.02136643572214325
0.02626,35.3429,0.323231,35.36049989475134,35.381866330473486,0.01759989475134205,0.0389663304734853,-0.02136643572214325
0.02632,35.0223,0.372346,35.365506702804126,35.386919176822765,0.3432067028041246,0.3646191768227638,-0.021412474018639216
0.02669,35.308,0.179587,35.396134683656015,35.41783078677124,0.08813468365601551,0.1098307867712407,-0.021696103115225185
0.02691,35.2688,0.183373,35.414147392700535,35.43601191917599,0.1453473927005362,0.16721191917599043,-0.021864526475454227
0.02691,35.2892,0.205883,35.414147392700535,35.43601191917599,0.12494739270053401,0.14681191917598824,-0.021864526475454227
0.02695,35.1184,0.181369,35.41740677308939,35.43930190431173,0.2990067730893884,0.32090190431173227,-0.021895131222343878
0.02713,35.2513,0.18676,35.43201501236478,35.454047797196466,0.18071501236477872,0.20274779719646574,-0.022032784831687025
0.02714,35.3224,0.216057,35.43282376771807,35.45486419674373,0.11042376771806772,0.1324641967437259,-0.02204042902565817
0.0273,35.2892,0.298907,35.445723921337674,35.467886610952014,0.1565239213376728,0.17868661095201333,-0.022162689614340536
0.02731,35.2673,0.172357,35.44652769615157,35.46869802416424,0.17922769615157108,0.20139802416424146,-0.02217032801267038
0.02731,35.3437,0.230789,35.44652769615157,35.46869802416424,0.1028276961515715,0.12499802416424188,-0.02217032801267038
0.02731,35.1118,0.346591,35.44652769615157,35.46869802416424,0.3347276961515675,0.3568980241642379,-0.02217032801267038
0.02731,35.227,0.261645,35.44652769615157,35.46869802416424,0.21952769615157308,0.24169802416424346,-0.02217032801267038
0.02736,35.313,0.220137,35.45054220885871,35.47275072374675,0.13754220885870438,0.15975072374674681,-0.02220851488804243
0.0274,35.3042,0.352852,35.45374859813052,35.47598765638638,0.14954859813051513,0.17178765638637827,-0.022239058255863142
0.02741,35.5236,0.225337,35.45454947208906,35.4767961653356,-0.0690505279109388,-0.04680383466440219,-0.02224669324653661
0.02748,35.113,0.172724,35.46014751180307,35.482447640433435,0.34714751180307246,0.36944764043343525,-0.022300128630362792
0.02748,35.1538,0.186856,35.46014751180307,35.482447640433435,0.3063475118030752,0.32864764043343797,-0.022300128630362792
0.02748,35.1117,0.170295,35.46014751180307,35.482447640433435,0.348447511803073,0.3707476404334358,-0.022300128630362792
0.02773,35.3467,0.289875,35.480026029489444,35.50251686205435,0.13332602948944583,0.1558168620543512,-0.02249083256490536
0.02803,35.7258,0.321699,35.50364763064408,35.526367026901085,-0.22215236935591776,-0.19943297309891506,-0.0227193962570027
0.02805,35.1306,0.184771,35.50521350375486,35.52794812677058,0.37461350375485836,0.39734812677058073,-0.022734623015722377
0.0281,35.6739,0.216353,35.50912336201945,35.5318960459792,-0.16477663798055175,-0.1420039540208009,-0.02277268395975085
0.02816,35.3613,0.190628,35.51380612231463,35.53662446818817,0.15250612231462668,0.1753244681881725,-0.02281834587354581
0.02819,35.3174,0.173415,35.51614380445663,35.53898497670189,0.1987438044566332,0.22158497670189092,-0.022841172245257724
0.0282,35.2874,0.292934,35.516922485280936,35.53977126563741,0.22952248528093833,0.2523712656374144,-0.022848780356476084
0.02823,35.5061,0.163093,35.51925689079886,35.542128493449475,0.013156890798853738,0.036028493449471455,-0.022871602650617717
0.02823,35.5563,0.160218,35.51925689079886,35.542128493449475,-0.037043109201142954,-0.014171506550525237,-0.022871602650617717
0.02823,35.558,0.160985,35.51925689079886,35.542128493449475,-0.038743109201142545,-0.015871506550524828,-0.022871602650617717
0.02833,35.2665,0.177545,35.52702056737492,35.54996822222598,0.26052056737491824,0.28346822222597723,-0.022947654851058985
0.02844,35.372,0.160301,35.535529381227256,35.55856065426308,0.16352938122725647,0.18656065426308288,-0.023031273035826416
0.02844,35.3421,0.156527,35.535529381227256,35.55856065426308,0.19342938122725428,0.2164606542630807,-0.023031273035826416
0.02849,35.1049,0.181734,35.53938627406944,35.562455541805846,0.4344862740694424,0.4575555418058457,-0.023069267736403276
0.02849,35.4368,0.180322,35.53938627406944,35.562455541805846,0.10258627406944498,0.12565554180584826,-0.023069267736403276
0.02849,35.2913,0.178243,35.53938627406944,35.562455541805846,0.2480862740694434,0.27115554180584667,-0.023069267736403276
0.02849,35.359,0.180243,35.53938627406944,35.562455541805846,0.1803862740694413,0.20345554180584458,-0.023069267736403276
0.02849,35.1963,0.366604,35.53938627406944,35.562455541805846,0.34308627406944225,0.36615554180584553,-0.023069267736403276
0.02857,35.5996,0.235009,35.545543406276565,35.56867344787222,-0.05405659372343763,-0.030926552127780838,-0.023130041595656792
0.02858,35.6596,0.251383,35.54631184916299,35.56944948596592,-0.1132881508370076,-0.09015051403407881,-0.023137636802928796
0.02866,35.3449,0.211378,35.552449841141154,35.57564822736952,0.2075498411411516,0.23074822736951717,-0.023198386228365564
0.02866,35.4105,0.201911,35.552449841141154,35.57564822736952,0.14194984114115528,0.16514822736952084,-0.023198386228365564
0.02873,34.9487,0.227749,35.55780670717726,35.581058231345,0.6091067071772542,0.6323582313449947,-0.023251524167740456
0.02888,35.2763,0.655117,35.56924239538881,35.59260773052206,0.2929423953888133,0.3163077305220625,-0.023365335133249232
0.02898,35.4779,0.275376,35.576833618577524,35.60027478535124,0.0989336185775258,0.12237478535124069,-0.023441166773714883
0.02902,35.0558,0.218663,35.57986286109201,35.60333435104338,0.5240628610920126,0.5475343510433817,-0.02347148995136905
0.02913,35.5152,0.250819,35.588172048398626,35.61172689909779,0.07297204839862559,0.096526899097789,-0.02355485069916341
0.02915,35.6948,0.183345,35.58967947746532,35.61324948026797,-0.1051205225346834,-0.08155051973203342,-0.02357000280264998
0.02917,35.2391,0.185823,35.591185884741286,35.614771038292616,0.3520858847412853,0.37567103829261583,-0.023585153551330507
0.02919,35.6024,0.169987,35.592691271627714,35.616291574573026,-0.009708728372288533,0.013891574573023036,-0.02360030294531157
0.02938,35.6222,0.299966,35.60694182150735,35.63068597592613,-0.015258178492651098,0.008485975926127765,-0.023744154418778862
0.02938,35.472,0.225755,35.60694182150735,35.63068597592613,0.13494182150734702,0.15868597592612588,-0.023744154418778862
0.02944,35.2761,0.180915,35.6114230794551,35.63521263533254,0.335323079455101,0.35911263533254356,-0.02378955587744258
0.02947,35.0939,0.272694,35.61366032521066,35.63747257725197,0.5197603252106617,0.5435725772519717,-0.02381225204130999
0.02949,35.6079,0.224233,35.61515057245654,35.638977953582405,0.007250572456541704,0.03107795358240395,-0.023827381125862246
0.0295,35.3638,0.283742,35.61589532161091,35.63973026677168,0.2520953216109092,0.275930266771681,-0.02383494516077178
0.02953,35.4654,0.177866,35.61812807323129,35.64198570846625,0.15272807323128745,0.17658570846624855,-0.023857635234961094
0.02956,35.5064,0.190895,35.620358584631646,35.64423890689642,0.11395858463164643,0.13783890689641964,-0.023880322264773213
0.02969,35.2781,0.194122,35.629998357742075,35.65397695523059,0.3518983577420727,0.37587695523058784,-0.023978597488515163
0.02978,35.5015,0.190369,35.63664764727853,35.66069424801468,0.13514764727852935,0.1591942480146784,-0.02404660073614906
0.02978,35.5116,0.190788,35.63664764727853,35.66069424801468,0.12504764727852802,0.14909424801467708,-0.02404660073614906
0.0299,35.4354,0.185335,35.64548254869862,35.66961977782398,0.2100825486986153,0.23421977782398073,-0.024137229125365423
0.02996,35.861,0.192522,35.64988687117615,35.67406939627233,-0.2111131288238468,-0.18693060372766723,-0.024182525096179575
0.03012,35.5195,0.196088,35.66158926574067,35.68589252053995,0.1420892657406725,0.1663925205399508,-0.024303254799278307
0.03012,35.4838,0.199296,35.66158926574067,35.68589252053995,0.177789265740671,0.2020925205399493,-0.024303254799278307
0.03012,35.4761,0.233488,35.66158926574067,35.68589252053995,0.18548926574067082,0.20979252053994912,-0.024303254799278307
0.03023,35.5185,0.166012,35.66959909307658,35.69398529945962,0.15109909307657432,0.17548529945961633,-0.02438620638304201
0.03031,35.5542,0.216273,35.67540635886078,35.69985286803484,0.1212063588607819,0.145652868034837,-0.02444650917405511
0.03036,35.4803,0.173804,35.679028216357665,35.703512403817314,0.19872821635766513,0.223212403817314,-0.024484187459648865
0.03047,35.5345,0.258248,35.68697560746705,35.71154265744039,0.15247560746704636,0.1770426574403885,-0.024567049973342137
0.03059,35.3586,0.164518,35.69561323297204,35.72027063187509,0.33701323297204056,0.36167063187508575,-0.02465739890304519
0.03075,35.3522,0.343157,35.70707815379956,35.731855942391256,0.3548781537995538,0.37965594239125267,-0.02477778859169888
0.03076,35.6084,0.212671,35.70779275382414,35.73257806391541,0.0993927538241337,0.12417806391540864,-0.024785310091274937
0.03083,35.4648,0.278746,35.712788539219865,35.73762649036648,0.2479885392198682,0.27282649036648365,-0.024837951146615467
0.03086,35.4164,0.184841,35.71492616178243,35.739786668333124,0.2985261617824264,0.32338666833312146,-0.02486050655069505
0.03091,35.4926,0.166476,35.7184843097708,35.74338240192445,0.2258843097707981,0.2507824019244467,-0.024898092153648577
0.03096,35.6481,0.206672,35.72203677836454,35.74697244770397,0.0739367783645406,0.09887244770396819,-0.02493566933942759
0.03108,35.9224,0.399302,35.73053964064323,35.755565460851415,-0.1918603593567738,-0.1668345391485886,-0.025025820208185223
0.03108,35.406,0.332119,35.73053964064323,35.755565460851415,0.3245396406432306,0.3495654608514158,-0.025025820208185223
0.03108,35.3374,0.375292,35.73053964064323,35.755565460851415,0.39313964064322704,0.41816546085141226,-0.025025820208185223
0.0311,35.565,0.183722,35.73195363183214,35.75699447248226,0.1669536318321434,0.1919944724822642,-0.0250408406501208
0.03114,35.67,0.236835,35.73477892247975,35.75984979997469,0.06477892247974637,0.08984979997468656,-0.02507087749494019
0.03114,35.5409,0.184896,35.73477892247975,35.75984979997469,0.19387892247974747,0.21894979997468766,-0.02507087749494019
0.03116,35.5877,0.169094,35.73619022424255,35.761276118142035,0.14849022424255054,0.17357611814203722,-0.025085893899486678
0.03117,35.5304,0.283582,35.73689553973701,35.76198894133426,0.20649553973701273,0.2315889413342589,-0.025093401597246157
0.03118,35.6675,0.174531,35.7376006318316,35.762701540790204,0.07010063183160042,0.0952015407902067,-0.025100908958606283
0.0312,35.4957,0.175954,35.73901014639446,35.764126069066485,0.2433101463944638,0.2684260690664857,-0.025115922672021895
0.0312,35.5793,0.14868,35.73901014639446,35.764126069066485,0.15971014639445968,0.18482606906648158,-0.025115922672021895
0.0312,35.4841,0.153803,35.73901014639446,35.764126069066485,0.2549101463944652,0.2800260690664871,-0.025115922672021895
0.03121,35.772,0.224228,35.73971456914882,35.76483799817311,-0.03228543085117508,-0.00716200182689164,-0.02512342902428344
0.03121,35.7428,0.226764,35.73971456914882,35.76483799817311,-0.003085430851179183,0.022037998173104256,-0.02512342902428344
0.03121,35.7867,0.216659,35.73971456914882,35.76483799817311,-0.0469854308511799,-0.02186200182689646,-0.02512342902428344
0.03132,35.6231,0.320886,35.7474485442217,35.772654520884586,0.1243485442216965,0.14955452088458543,-0.02520597666288893
0.03143,35.6461,0.196214,35.75515574615059,35.780444229769664,0.10905574615059521,0.13434422976966687,-0.025288483619071656
0.03143,35.5602,0.185563,35.75515574615059,35.780444229769664,0.19495574615059041,0.22024422976966207,-0.025288483619071656
0.03147,35.9119,0.273901,35.75795176367217,35.7832702397498,-0.15394823632783528,-0.128629760250206,-0.02531847607762927
0.03148,35.7017,0.164289,35.75865021980552,35.7839761931581,0.056950219805514735,0.0822761931580942,-0.025325973352579467
0.03148,35.707,0.22057,35.75865021980552,35.7839761931581,0.05165021980551643,0.0769761931580959,-0.025325973352579467
0.03162,35.6474,0.19424,35.76840567178924,35.793836571630386,0.12100567178924138,0.1464365716303888,-0.025430899841147436
0.03162,35.6847,0.188076,35.76840567178924,35.793836571630386,0.08370567178923949,0.10913657163038692,-0.025430899841147436
0.03166,35.7279,0.17805,35.77118511219766,35.79664597896415,0.04328511219765829,0.06874597896415224,-0.02546086676649395
0.03192,35.4592,0.276064,35.789167415404805,35.81482293573549,0.329967415404802,0.3556229357354894,-0.02565552033068741
0.03201,35.4896,0.148675,35.79535838784061,35.82108123555362,0.30575838784060494,0.33148123555361764,-0.025722847713012698
0.03236,35.6746,0.20211,35.81927216400015,35.84525658104628,0.14467216400014848,0.17065658104628056,-0.02598441704613208
0.03255,35.576,0.196814,35.832147245488244,35.85827348589522,0.2561472454882434,0.2822734858952174,-0.026126240406973977
0.0326,35.8562,0.258808,35.83552309827682,35.861686640577034,-0.02067690172317782,0.005486640577032631,-0.02616354230021045
0.0326,35.8577,0.294619,35.83552309827682,35.861686640577034,-0.022176901723177878,0.003986640577032574,-0.02616354230021045
0.03264,35.8808,0.19004,35.83822010373541,35.86441348152535,-0.042579896264591355,-0.01638651847465411,-0.026193377789937244
0.03264,35.6656,0.274525,35.83822010373541,35.86441348152535,0.1726201037354116,0.19881348152534883,-0.026193377789937244
0.03264,35.9082,0.198168,35.83822010373541,35.86441348152535,-0.06997989626459145,-0.0437865184746542,-0.026193377789937244
0.03272,35.6638,0.156049,35.84360434394756,35.86985737663993,0.17980434394755918,0.20605737663992585,-0.026253032692366673
0.03272,35.6366,0.169859,35.84360434394756,35.86985737663993,0.20700434394755973,0.2332573766399264,-0.026253032692366673
0.03272,35.6431,0.148421,35.84360434394756,35.86985737663993,0.20050434394756422,0.2267573766399309,-0.026253032692366673
0.03282,35.6329,0.204026,35.850316406140344,35.87664397733424,0.21741640614034452,0.24374397733424047,-0.02632757119389595
0.03289,35.8381,0.178659,35.85500285346946,35.8813825817201,0.01690285346946041,0.04328258172010635,-0.02637972825064594
0.0329,35.7248,0.15355,35.85567154242162,35.88205872034389,0.13087154242161603,0.15725872034389,-0.026387177922273963
0.03294,35.7992,0.326022,35.85834429431008,35.88476126757297,0.05914429431008017,0.08556126757297022,-0.026416973262890053
0.03296,35.7324,0.22019,35.85967946960433,35.886111338531855,0.127279469604332,0.15371133853185626,-0.02643186892752425
0.03296,35.8907,0.225741,35.85967946960433,35.886111338531855,-0.031020530395672097,-0.004588661468147848,-0.02643186892752425
0.03298,35.6164,0.168015,35.86101384576115,35.88746060901586,0.24461384576115108,0.27106060901586204,-0.02644676325471096
0.03333,35.6643,0.150947,35.884237081655165,35.910944278029255,0.2199370816551678,0.24664427802925815,-0.02670719637409036
0.03333,35.7268,0.162633,35.884237081655165,35.910944278029255,0.1574370816551678,0.18414427802925815,-0.02670719637409036
0.03335,35.8159,0.198961,35.88555684678474,35.91227891276025,0.06965684678473849,0.09637891276025101,-0.02672206597551252
0.03341,35.8647,0.150987,35.889511462632285,35.916278129392936,0.024811462632285952,0.05157812939293649,-0.026766666760650537
0.03341,35.8516,0.143619,35.889511462632285,35.916278129392936,0.037911462632287396,0.06467812939293793,-0.026766666760650537
0.03371,35.7797,0.159699,35.909180046429015,35.93616953616379,0.12948004642901623,0.15646953616379022,-0.026989489734773997
0.03373,35.829,0.273673,35.910485139551014,35.937489473525034,0.08148513955101322,0.10848947352503302,-0.0270043339740198
0.03375,36.0229,0.243018,35.911789469621155,35.938808646500455,-0.11111053037884489,-0.08409135349954511,-0.027019176879299778
0.03378,35.8276,0.259126,35.913744535982715,35.940785974718516,0.08614453598271865,0.11318597471851888,-0.027041438735800227
0.03393,35.9089,0.177213,35.923494251722104,35.950646954643275,0.014594251722101603,0.041746954643272716,-0.027152702921171112
0.03403,35.7587,0.312966,35.92997047388877,35.95719731130745,0.17127047388877514,0.19849731130745596,-0.027226837418680816
0.03428,35.9188,0.207416,35.94607927594374,35.97349130351887,0.0272792759437408,0.0546913035188723,-0.027412027575131503
0.03428,35.9378,0.211316,35.94607927594374,35.97349130351887,0.008279275943735342,0.035691303518866846,-0.027412027575131503
0.03437,35.7837,0.217075,35.95185009875818,35.97932874398507,0.16815009875817566,0.19562874398506835,-0.027478645226892695
0.03441,35.825,0.340606,35.95441012748585,35.98191837191246,0.12941012748584768,0.15691837191245384,-0.027508244426606154
0.03451,35.9757,0.358083,35.96079738360149,35.98837960271531,-0.014902616398515534,0.012679602715309102,-0.027582219113824635
0.03459,35.7348,0.155656,35.965894062582606,35.99353543750519,0.23109406258260634,0.25873543750518735,-0.027641374922581008
0.03479,35.8566,0.205773,35.978585087672336,36.00637425884274,0.12198508767233562,0.14977425884273998,-0.02778917117040436
0.03491,35.9118,0.165632,35.98616522185063,36.01404300704513,0.074365221850627,0.10224300704513212,-0.027877785194505122
0.03512,35.8816,0.169326,35.99936885771038,36.02740160219877,0.11776885771038081,0.14580160219877314,-0.028032744488392325
0.03515,35.8937,0.211664,36.00124873524926,36.029303604862164,0.10754873524926012,0.13560360486216183,-0.02805486961290171
0.03516,35.8012,0.48333,36.00187500965333,36.02993725364413,0.20067500965333096,0.22873725364412678,-0.02806224399079582
0.03516,35.8038,0.482057,36.00187500965333,36.02993725364413,0.19807500965332991,0.22613725364412574,-0.02806224399079582
0.03522,35.8349,0.334212,36.00562897293381,36.03373545621726,0.17072897293381573,0.1988354562172603,-0.02810648328344456
0.03529,35.861,0.1686,36.01000063773983,36.038158718431376,0.14900063773983163,0.17715871843137876,-0.028158080691547127
0.03551,35.9905,0.374822,36.023684722899944,36.052004860817064,0.03318472289994645,0.06150486081706674,-0.02832013791712029
0.03568,36.234,0.188455,36.03420167998611,36.062646934133014,-0.19979832001389042,-0.17135306586698817,-0.028445254146902244
0.03576,35.9591,0.225173,36.03913376018325,36.06763785946914,0.08003376018324815,0.10853785946913774,-0.028504099285889595
0.03576,36.1545,0.230318,36.03913376018325,36.06763785946914,-0.1153662398167512,-0.08686214053086161,-0.028504099285889595
0.03583,35.9325,0.204232,36.043440418907196,36.07199599030345,0.11094041890719808,0.13949599030345183,-0.028555571396253754
0.03585,35.5515,0.204326,36.044669369984746,36.07323964472019,0.4931693699847486,0.5217396447201921,-0.02857027473544349
0.03599,35.9909,0.187185,36.053253157558686,36.081926318519535,0.062353157558682426,0.09102631851953191,-0.028673160960849486
0.03616,35.8586,0.223482,36.063632203843554,36.09243021083399,0.20503220384355103,0.23383021083398603,-0.028798006990435
0.03624,36.1845,0.187245,36.06849983578059,36.09735656080987,-0.11600016421940751,-0.0871434391901289,-0.028856725029278607
0.03635,36.0035,0.185251,36.07517557142576,36.10411299918784,0.07167557142575731,0.10061299918783817,-0.02893742776208086
0.03682,35.9282,0.1566,36.103476772501104,36.13275856821254,0.17527677250110685,0.2045585682125406,-0.029281795711433745
0.03682,35.8836,0.185109,36.103476772501104,36.13275856821254,0.21987677250110238,0.24915856821253612,-0.029281795711433745
0.03697,36.0748,0.289284,36.112434199240546,36.14182574685148,0.0376341992405429,0.06702574685147766,-0.029391547610934765
0.03702,35.8056,0.308166,36.11541205490043,36.144840170007704,0.3098120549004335,0.3392401700077059,-0.02942811510727239
0.03702,35.9287,0.318471,36.11541205490043,36.144840170007704,0.18671205490043263,0.21614017000770502,-0.02942811510727239
0.03702,36.0695,0.175025,36.11541205490043,36.144840170007704,0.04591205490043393,0.07534017000770632,-0.02942811510727239
0.03702,36.08,0.336812,36.11541205490043,36.144840170007704,0.03541205490043353,0.06484017000770592,-0.02942811510727239
0.03705,35.9637,0.166565,36.11719686743003,36.146646919078485,0.15349686743002877,0.18294691907848204,-0.029450051648453268
0.03707,36.0475,0.166339,36.118385951848055,36.147850626208644,0.07088595184805513,0.10035062620864466,-0.029464674360589527
0.03725,36.0067,0.135213,36.12905936747364,36.15865558675634,0.12235936747363496,0.1519555867563369,-0.029596219282701952
0.03725,35.9927,0.149174,36.12905936747364,36.15865558675634,0.13635936747363786,0.1659555867563398,-0.029596219282701952
0.0373,35.8698,0.18969,36.1320151912196,36.16164793184335,0.2622151912196031,0.2918479318433498,-0.029632740623746656
0.0374,35.9789,0.163683,36.13791515076551,36.167620909341935,0.1590151507655051,0.18872090934193153,-0.029705758576426433
0.03753,35.949,0.262609,36.14556191629667,36.17536254894809,0.1965619162966732,0.22636254894808872,-0.029800632651415526
0.03756,36.3333,0.171248,36.14732285017686,36.17714536895462,-0.18597714982313818,-0.15615463104538208,-0.029822518777756102
0.03756,36.2185,0.171341,36.14732285017686,36.17714536895462,-0.07117714982313572,-0.04135463104537962,-0.029822518777756102
0.03787,36.0063,0.206656,36.165438502226934,36.195487003491195,0.1591385022269307,0.18918700349119177,-0.030048501264261063
0.0379,36.0624,0.163008,36.16718387436781,36.1972542281971,0.10478387436781134,0.13485422819710635,-0.030070353829295016
0.03796,36.0889,0.198876,36.17067054174173,36.20078459181903,0.08177054174172582,0.11188459181902743,-0.030114050077301613
0.03818,35.8938,0.151724,36.18340873434117,36.21368290251699,0.2896087343411722,0.31988290251699425,-0.03027416817582207
0.03818,35.8617,0.152703,36.18340873434117,36.21368290251699,0.321708734341172,0.35198290251699405,-0.03027416817582207
0.03828,36.1141,0.236153,36.18917495278709,36.21952184943875,0.07507495278709087,0.10542184943874844,-0.030346896651657573
0.03834,36.5177,0.245806,36.19262757054596,36.22301808852786,-0.325072429454039,-0.2946819114721393,-0.030390517981899734
0.03847,36.2254,0.311188,36.20009003261957,36.2305750228953,-0.02530996738043001,0.00517502289530114,-0.03048499027573115
0.03848,36.2564,0.149974,36.200663039607925,36.23115529468946,-0.055736960392074764,-0.02524470531054135,-0.030492255081533415
0.03873,36.0125,0.17035,36.214940781855525,36.245614550082095,0.20244078185552183,0.23311455008209236,-0.03067376822657053
0.03884,36.026,0.219507,36.22119427475275,36.251947843957595,0.19519427475274398,0.2259478439575915,-0.03075356920484751
0.03902,36.0125,0.204712,36.23138976367132,36.26227383066339,0.21888976367131363,0.24977383066338632,-0.03088406699207269
0.03909,36.1962,0.220822,36.23534218164428,36.266276969153004,0.03914218164428007,0.07007696915300698,-0.030934787508726913
0.0391,36.2125,0.18352,36.23590624414774,36.266848276135526,0.023406244147743394,0.05434827613552784,-0.030942031987784446
0.04014,36.284,0.147901,36.29380712669976,36.32550077300036,0.009807126699762136,0.04150077300035804,-0.0316936463005959
0.04035,36.5486,0.234635,36.305319394683856,36.33716438556512,-0.24328060531614426,-0.21143561443488323,-0.031844990881261026
0.04056,36.0167,0.143473,36.316772886635604,36.348769078276206,0.30007288663560416,0.3320690782762057,-0.03199619164060152
0.04056,36.0818,0.14498,36.316772886635604,36.348769078276206,0.23497288663560312,0.26696907827620464,-0.03199619164060152
0.04077,35.9918,0.210464,36.32816820998991,36.36031545867027,0.3363682099899137,0.3685154586702737,-0.03214724868036001
0.04089,36.1263,0.168835,36.33465393728942,36.36688743986866,0.20835393728941654,0.24058743986866205,-0.03223350257924551
0.04095,36.4104,0.307187,36.33788978602549,36.370166397988285,-0.0725102139745104,-0.04023360201171755,-0.032276611962792856
0.04099,36.0403,0.147245,36.34004442971241,36.37234977475642,0.2997444297124048,0.3320497747564204,-0.03230534504401561
0.04101,36.3153,0.150794,36.341120976431334,36.373440686063866,0.02582097643133352,0.05814068606386513,-0.03231970963253161
0.04167,36.5601,0.280122,36.37636048297024,36.40915348814581,-0.18373951702975688,-0.15094651185418684,-0.032793005175570045
0.04222,36.2101,0.208042,36.4053101481892,36.43849648751508,0.19521014818920435,0.22839648751508435,-0.03318633932588
0.04258,36.5106,0.426487,36.42405902069536,36.457502285500425,-0.08654097930463678,-0.05309771449957168,-0.0334432648050651
0.04268,36.2931,0.151018,36.42923940255646,36.46275396133288,0.1361394025564593,0.1696539613328767,-0.0335145587764174
0.04268,35.9138,0.29449,36.42923940255646,36.46275396133288,0.5154394025564599,0.5489539613328773,-0.0335145587764174
0.04285,36.2521,0.175538,36.43801874488343,36.47165442908845,0.18591874488343052,0.21955442908845413,-0.03363568420502361
0.04285,36.2071,0.166515,36.43801874488343,36.47165442908845,0.23091874488343223,0.26455442908845583,-0.03363568420502361
0.04289,36.2018,0.162522,36.44007949924916,36.473743669993226,0.2382794992491597,0.2719436699932274,-0.03366417074406769
0.04306,36.2457,0.207056,36.44881669383192,36.48260187456097,0.2031166938319231,0.23690187456097078,-0.03378518072904768
0.04349,36.4165,0.166064,36.470766305174706,36.50485715185165,0.054266305174706986,0.08835715185165327,-0.034090846676946285
0.04349,36.2137,0.152187,36.470766305174706,36.50485715185165,0.2570663051747033,0.2911571518516496,-0.034090846676946285
0.04349,36.2882,0.166626,36.470766305174706,36.50485715185165,0.18256630517470285,0.21665715185164913,-0.034090846676946285
0.04369,36.2594,0.177777,36.48090289785364,36.51513571198632,0.22150289785363952,0.2557357119863184,-0.03423281413267887
0.04408,36.3298,0.181208,36.50053885635894,36.535048135218915,0.1707388563589447,0.20524813521891616,-0.03450927885997146
0.04438,36.5469,0.231201,36.51552770721261,36.550249318269415,-0.03137229278738829,0.0033493182694144252,-0.034721611056802715
0.04439,36.2916,0.249078,36.51602562063783,36.550754304464064,0.224425620637831,0.2591543044640616,-0.03472868382623062
0.0444,36.551,0.270525,36.51652342395542,36.55125918022936,-0.03447657604458243,0.00025918022935655927,-0.03473575627393899
0.04464,36.5114,0.286272,36.52843780008241,36.563343198339346,0.017037800082405852,0.051943198339344576,-0.034905398256938724
0.04487,36.4565,0.162334,36.53979688626165,36.57486468436276,0.08329688626164966,0.11836468436275993,-0.03506779810111027
0.04521,36.6866,0.304921,36.556484325575084,36.59179188139247,-0.13011567442491412,-0.09480811860753136,-0.03530755581738276
0.04545,36.4541,0.196266,36.568189705340025,36.60366627884807,0.11408970534002805,0.14956627884807006,-0.03547657350804201
0.04575,36.4634,0.173532,36.582736430929785,36.618424016718706,0.11933643092978485,0.15502401671870558,-0.03568758578892073
0.04575,36.5139,0.151933,36.582736430929785,36.618424016718706,0.06883643092978531,0.10452401671870604,-0.03568758578892073
0.04583,36.1579,0.182756,36.586599751391894,36.622343558561084,0.4286997513918962,0.46444355856108643,-0.035743807169190234
