z,a,D_lcdm,D_psitmg_raw,D_psitmg_calibrated,f_lcdm,f_psitmg,growth_boost_percent,growth_ratio_percent,growth_ratio_calibrated_percent
4.864864864864866,0.1705069124423963,0.17026033539505517,0.18727327064961563,0.15844835054352036,0.9989113595537449,1.0309034177476466,3.202692399873588,9.992306907586748,-6.937602245483339
4.8286508181537515,0.17156629058742517,0.1713170268613446,0.18847264354275206,0.1594631171247034,0.9989123023786755,1.0304774625328115,3.1599530888718648,10.013958913314767,-6.919282895467914
4.792881251917767,0.17262566873245402,0.1723737121211499,0.18967175043505297,0.1604776586476414,0.9989130490101262,1.0300583984109495,3.117923970628551,10.035195100831517,-6.9013153613281615
4.757548032936872,0.1736850468774829,0.17343039101389832,0.19087059465338524,0.16149197792713318,0.9989135936770647,1.0296460763944568,3.076590699328049,10.056025093139128,-6.883691501225074
4.722643225219763,0.17474442502251178,0.17448706337188832,0.192069179465948,0.16250607772833978,0.9989139304899023,1.029240350021906,3.035939194193701,10.07645825099739,-6.866403395197955
4.688159084061465,0.17580380316754063,0.17554372902028992,0.19326750808224588,0.16351996076676198,0.9989140534405587,1.0288410752710744,2.995955630761029,10.096503680805021,-6.849443338496125
4.654088050314466,0.1768631813125695,0.1766003877675618,0.19446558364589187,0.16453362970215096,0.9989139562218474,1.0284481113096704,2.9566265346345584,10.116170244112896,-6.8328038335300105
4.620422744864543,0.17792255945759838,0.17765703940793828,0.19566340923090025,0.16554708713537167,0.998913632200852,1.028061320070198,2.917938741623382,10.13546656128583,-6.816477586773015
4.587155963302753,0.17898193760262723,0.17871368374383748,0.1968609878520629,0.16656033561718214,0.9989130748586008,1.0276805657375516,2.879879301111654,10.15440101063397,-6.800457509496339
4.554280670785525,0.1800413157476561,0.17977032056725395,0.19805832246467703,0.16757337764800312,0.9989122774953445,1.0273057150815397,2.8424355397241072,10.172981746773571,-6.784736702234353
4.521789997075168,0.181100693892685,0.18082694965937143,0.19925541596454502,0.1685862156779179,0.9989112332233046,1.026936637380662,2.805595054419868,10.191216707403283,-6.7693084490512785
4.489677231753418,0.18216007203771384,0.18188357079056297,0.2004522711879745,0.1695988521066724,0.9989099349661454,1.0265732043487326,2.7693457051785826,10.20911361960955,-6.754166212206329
4.457935819601041,0.18321945018274272,0.1829401837203908,0.2016488909117786,0.1706112892836753,0.9989083754584658,1.0262152900642196,2.733675607957625,10.226680005953488,-6.739303627003685
4.4265593561368215,0.1842788283277716,0.18399678819760645,0.20284527785327539,0.17162352950799778,0.9989065472453043,1.0258627709021915,2.6985731279091816,10.243923190347365,-6.7247144968205665
4.395541583309518,0.18533820647280044,0.1850533839601506,0.20404143467028835,0.1726355750283737,0.9989044426816648,1.025515525468754,2.6640268728457115,10.260850303729987,-6.710392788305324
4.364876385336744,0.18639758461782932,0.18610997073515329,0.2052373639611463,0.17364742804319963,0.9989020539320549,1.0251734345378738,2.6300256869434646,10.277468289548311,-6.696332626739634
4.3345577846849395,0.1874569627628582,0.1871665482389337,0.2064330682646832,0.17465909070053465,0.9988993729700406,1.024836380990491,2.5965586446742437,10.293783909053115,-6.682528291557867
4.304579938184884,0.18851634090788705,0.18822311617700024,0.20762855006044667,0.17567056509827683,0.9988963915778144,1.024504249769332,2.5636150463081036,10.309803746527098,-6.668974211923743
4.274937133277452,0.18957571905291593,0.1892796742440507,0.20882381176891363,0.1766818532843456,0.9988931013457788,1.024176928104534,2.5311844405263333,10.325534214341145,-6.655664962452283
4.245623784384551,0.1906350971979448,0.19033622212397194,0.21001885574481952,0.17769295725103787,0.9988894936721414,1.0238543053059446,2.499256603653615,10.340981554224427,-6.642595262135192
