w0,wa,omega_m,chi2_total,chi2_sn,chi2_bao,chi2_cmb,accepted
-2.862883022752325535e-01,-2.971207826374675065e+00,3.056376986892611058e-01,1.177310215454177978e+03,1.003684071046238500e+03,1.733409453732673740e+02,2.851990346720407743e-01,0.000000000000000000e+00
-2.459828642253144015e-01,-2.896866247118242921e+00,2.977827044251190602e-01,1.176530925203482411e+03,9.685925921116083828e+02,2.047579856608321904e+02,3.180347431041777195e+00,1.000000000000000000e+00
-2.459828642253144015e-01,-2.896866247118242921e+00,2.977827044251190602e-01,1.176530925203482411e+03,9.685925921116083828e+02,2.047579856608321904e+02,3.180347431041777195e+00,0.000000000000000000e+00
-2.459828642253144015e-01,-2.896866247118242921e+00,2.977827044251190602e-01,1.176530925203482411e+03,9.685925921116083828e+02,2.047579856608321904e+02,3.180347431041777195e+00,0.000000000000000000e+00
-2.459828642253144015e-01,-2.896866247118242921e+00,2.977827044251190602e-01,1.176530925203482411e+03,9.685925921116083828e+02,2.047579856608321904e+02,3.180347431041777195e+00,0.000000000000000000e+00
-2.459828642253144015e-01,-2.896866247118242921e+00,2.977827044251190602e-01,1.176530925203482411e+03,9.685925921116083828e+02,2.047579856608321904e+02,3.180347431041777195e+00,0.000000000000000000e+00
-2.459828642253144015e-01,-2.896866247118242921e+00,2.977827044251190602e-01,1.176530925203482411e+03,9.685925921116083828e+02,2.047579856608321904e+02,3.180347431041777195e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,1.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.355064449160931828e-01,-2.983596049944371664e+00,2.976866955527261993e-01,1.171260590655091619e+03,9.660132268410766301e+02,2.028208926975326563e+02,2.426471116482312507e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,1.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.456902911386203148e-01,-2.986144568154823098e+00,2.971134526776469942e-01,1.170679374612677066e+03,9.755123799518928536e+02,1.932798402932601789e+02,1.887154367524156440e+00,0.000000000000000000e+00
-2.302254432825980301e-01,-2.980584447763647837e+00,3.124026002814311309e-01,1.176854007504361562e+03,9.505179013679839954e+02,2.263204979515929836e+02,1.560818478451926616e-02,1.000000000000000000e+00
-2.302254432825980301e-01,-2.980584447763647837e+00,3.124026002814311309e-01,1.176854007504361562e+03,9.505179013679839954e+02,2.263204979515929836e+02,1.560818478451926616e-02,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,1.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-1.836848953188728872e-01,-2.991993141679544443e+00,3.009883962451124773e-01,1.182821806896479984e+03,9.246451989244675360e+02,2.526296639526504180e+02,5.546944019361982114e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,1.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.071844276636962134e-01,-2.946422189491914700e+00,3.041621529635381016e-01,1.180228979636857957e+03,9.367153619401208289e+02,2.408354108686742165e+02,2.678206828062915434e+00,0.000000000000000000e+00
-2.272860082957225691e-01,-2.929781095925557466e+00,3.124935945414278327e-01,1.180699803899188282e+03,9.451288857060080772e+02,2.355262102734075143e+02,4.470791977264396838e-02,1.000000000000000000e+00
-2.272860082957225691e-01,-2.929781095925557466e+00,3.124935945414278327e-01,1.180699803899188282e+03,9.451288857060080772e+02,2.355262102734075143e+02,4.470791977264396838e-02,0.000000000000000000e+00
-2.272860082957225691e-01,-2.929781095925557466e+00,3.124935945414278327e-01,1.180699803899188282e+03,9.451288857060080772e+02,2.355262102734075143e+02,4.470791977264396838e-02,0.000000000000000000e+00
-2.272860082957225691e-01,-2.929781095925557466e+00,3.124935945414278327e-01,1.180699803899188282e+03,9.451288857060080772e+02,2.355262102734075143e+02,4.470791977264396838e-02,0.000000000000000000e+00
-2.272860082957225691e-01,-2.929781095925557466e+00,3.124935945414278327e-01,1.180699803899188282e+03,9.451288857060080772e+02,2.355262102734075143e+02,4.470791977264396838e-02,0.000000000000000000e+00
-2.334691417223108134e-01,-2.927305961590721761e+00,3.060267572373689959e-01,1.177001845481162491e+03,9.541478037040724303e+02,2.220881500782305125e+02,7.658916988595296793e-01,1.000000000000000000e+00
-2.334691417223108134e-01,-2.927305961590721761e+00,3.060267572373689959e-01,1.177001845481162491e+03,9.541478037040724303e+02,2.220881500782305125e+02,7.658916988595296793e-01,0.000000000000000000e+00
-2.334691417223108134e-01,-2.927305961590721761e+00,3.060267572373689959e-01,1.177001845481162491e+03,9.541478037040724303e+02,2.220881500782305125e+02,7.658916988595296793e-01,0.000000000000000000e+00
-2.024815341931632817e-01,-2.884135065932997399e+00,3.043288987483862007e-01,1.188124999895655947e+03,9.297434946464808263e+02,2.539751669635180633e+02,4.406338285657081855e+00,1.000000000000000000e+00
-2.024815341931632817e-01,-2.884135065932997399e+00,3.043288987483862007e-01,1.188124999895655947e+03,9.297434946464808263e+02,2.539751669635180633e+02,4.406338285657081855e+00,0.000000000000000000e+00
-1.852997810026732473e-01,-2.927132873935827995e+00,2.993237346893166673e-01,1.189729088975583636e+03,9.231171112182912566e+02,2.580936327825975809e+02,8.518344974694818106e+00,1.000000000000000000e+00
-1.852997810026732473e-01,-2.927132873935827995e+00,2.993237346893166673e-01,1.189729088975583636e+03,9.231171112182912566e+02,2.580936327825975809e+02,8.518344974694818106e+00,0.000000000000000000e+00
-1.852997810026732473e-01,-2.927132873935827995e+00,2.993237346893166673e-01,1.189729088975583636e+03,9.231171112182912566e+02,2.580936327825975809e+02,8.518344974694818106e+00,0.000000000000000000e+00
-1.852997810026732473e-01,-2.927132873935827995e+00,2.993237346893166673e-01,1.189729088975583636e+03,9.231171112182912566e+02,2.580936327825975809e+02,8.518344974694818106e+00,0.000000000000000000e+00
-1.852997810026732473e-01,-2.927132873935827995e+00,2.993237346893166673e-01,1.189729088975583636e+03,9.231171112182912566e+02,2.580936327825975809e+02,8.518344974694818106e+00,0.000000000000000000e+00
-1.852997810026732473e-01,-2.927132873935827995e+00,2.993237346893166673e-01,1.189729088975583636e+03,9.231171112182912566e+02,2.580936327825975809e+02,8.518344974694818106e+00,0.000000000000000000e+00
-2.475483298006005417e-01,-2.996228595912570292e+00,3.101081467848604833e-01,1.173912087579912395e+03,9.670553579577474466e+02,2.067479282059574075e+02,1.088014162076121338e-01,1.000000000000000000e+00
-2.599097739318796951e-01,-2.911470239485125955e+00,2.996332217111100094e-01,1.175169262937814665e+03,9.802888943937305157e+02,1.935976623665203249e+02,1.282706177563708083e+00,1.000000000000000000e+00
-2.599097739318796951e-01,-2.911470239485125955e+00,2.996332217111100094e-01,1.175169262937814665e+03,9.802888943937305157e+02,1.935976623665203249e+02,1.282706177563708083e+00,0.000000000000000000e+00
-2.599097739318796951e-01,-2.911470239485125955e+00,2.996332217111100094e-01,1.175169262937814665e+03,9.802888943937305157e+02,1.935976623665203249e+02,1.282706177563708083e+00,0.000000000000000000e+00
-2.730994948383839716e-01,-2.985746665100504238e+00,2.933562095786706458e-01,1.173079033079686269e+03,1.004632473485652667e+03,1.669883364917782274e+02,1.458223102255464143e+00,1.000000000000000000e+00
-2.730994948383839716e-01,-2.985746665100504238e+00,2.933562095786706458e-01,1.173079033079686269e+03,1.004632473485652667e+03,1.669883364917782274e+02,1.458223102255464143e+00,0.000000000000000000e+00
-2.730994948383839716e-01,-2.985746665100504238e+00,2.933562095786706458e-01,1.173079033079686269e+03,1.004632473485652667e+03,1.669883364917782274e+02,1.458223102255464143e+00,0.000000000000000000e+00
-2.730994948383839716e-01,-2.985746665100504238e+00,2.933562095786706458e-01,1.173079033079686269e+03,1.004632473485652667e+03,1.669883364917782274e+02,1.458223102255464143e+00,0.000000000000000000e+00
-2.730994948383839716e-01,-2.985746665100504238e+00,2.933562095786706458e-01,1.173079033079686269e+03,1.004632473485652667e+03,1.669883364917782274e+02,1.458223102255464143e+00,0.000000000000000000e+00
-2.249337138088994548e-01,-2.949178165784271943e+00,2.934734427290621728e-01,1.175535873384920933e+03,9.579480226161709879e+02,2.110824288691408697e+02,6.505421899609043379e+00,1.000000000000000000e+00
-2.323609774191664201e-01,-2.975246134081241944e+00,3.090641701969879529e-01,1.175129003421658126e+03,9.542056069404626442e+02,2.208551705139776686e+02,6.822596721774444595e-02,1.000000000000000000e+00
-2.323609774191664201e-01,-2.975246134081241944e+00,3.090641701969879529e-01,1.175129003421658126e+03,9.542056069404626442e+02,2.208551705139776686e+02,6.822596721774444595e-02,0.000000000000000000e+00
-2.521969735031343585e-01,-2.972998430551827109e+00,3.082698953299715106e-01,1.174176629868867394e+03,9.708040869692395063e+02,2.033644531808127454e+02,8.089718815207470187e-03,1.000000000000000000e+00
-2.521969735031343585e-01,-2.972998430551827109e+00,3.082698953299715106e-01,1.174176629868867394e+03,9.708040869692395063e+02,2.033644531808127454e+02,8.089718815207470187e-03,0.000000000000000000e+00
-2.521969735031343585e-01,-2.972998430551827109e+00,3.082698953299715106e-01,1.174176629868867394e+03,9.708040869692395063e+02,2.033644531808127454e+02,8.089718815207470187e-03,0.000000000000000000e+00
-2.521969735031343585e-01,-2.972998430551827109e+00,3.082698953299715106e-01,1.174176629868867394e+03,9.708040869692395063e+02,2.033644531808127454e+02,8.089718815207470187e-03,0.000000000000000000e+00
-2.521969735031343585e-01,-2.972998430551827109e+00,3.082698953299715106e-01,1.174176629868867394e+03,9.708040869692395063e+02,2.033644531808127454e+02,8.089718815207470187e-03,0.000000000000000000e+00
-2.521969735031343585e-01,-2.972998430551827109e+00,3.082698953299715106e-01,1.174176629868867394e+03,9.708040869692395063e+02,2.033644531808127454e+02,8.089718815207470187e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,1.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
-2.535879749398144423e-01,-2.991083399407780785e+00,3.059233849158591312e-01,1.172382010601653292e+03,9.752598018527153272e+02,1.971175731644983387e+02,4.635584439784533328e-03,0.000000000000000000e+00
