f_Hz,phi_ref,phi_mcgt,phi_mcgt_raw,phi_mcgt_cal
851.1380382023759,87.96459430051422,492.09762011466347,159.407557165414,492.09762011466347
870.9635899560806,87.96459430051422,502.91796719444704,161.10554893659702,502.91796719444704
891.2509381337459,87.96459430051422,513.9805998816254,162.83333936338934,513.9805998816254
912.0108393559096,87.96459430051422,525.2909299699209,164.59139078258596,525.2909299699209
933.2543007969904,87.96459430051422,536.8544924382518,166.38017342851515,536.8544924382518
954.992586021436,87.96459430051422,548.6769482360191,168.2001655329309,548.6769482360191
977.2372209558112,87.96459430051422,560.7640871333422,170.05185342730474,560.7640871333422
1000.0,87.96459430051422,573.1218306377124,171.9357316475244,573.1218306377124
1023.2929922807548,87.96459430051422,585.7562349785607,173.8523030410082,585.7562349785607
1047.1285480508996,87.96459430051422,598.6734941612686,175.80207887624292,598.6734941612686
1071.519305237607,87.96459430051422,611.8799430922103,177.78557895475885,611.8799430922103
1096.4781961431852,87.96459430051422,625.3820607764139,179.8033317255503,625.3820607764139
1122.018454301963,87.96459430051422,639.1864735895115,181.85587440195832,639.1864735895115
1148.1536214968828,87.96459430051422,653.2999586256477,183.9437530810262,653.2999586256477
1174.897554939529,87.96459430051422,667.7294471230807,186.06752286534459,667.7294471230807
1202.2644346174131,87.96459430051422,682.4820279692481,188.22774798740306,682.4820279692481
1230.268770812381,87.96459430051422,697.5649512870943,190.4250019364631,697.5649512870943
1258.9254117941675,87.96459430051422,712.9856321045311,192.6598675879733,712.9856321045311
1288.2495516931335,87.96459430051422,728.7516541089018,194.93293733554296,728.7516541089018
1318.2567385564075,87.96459430051422,744.8707734884218,197.24481322549883,744.8707734884218
1348.9628825916532,87.96459430051422,761.350922862547,199.59610709403972,761.350922862547
1380.3842646028852,87.96459430051422,778.2002153033392,201.9874407070194,778.2002153033392
1412.537544622754,87.96459430051422,795.4269484498757,204.41944590237244,795.4269484498757
1445.439770745928,87.96459430051422,813.0396087178649,206.89276473521466,813.0396087178649
1479.1083881682073,87.96459430051422,831.0468756066188,209.40804962563757,831.0468756066188
1513.5612484362086,87.96459430051422,849.4576261056409,211.96596350922758,849.4576261056409
1548.816618912481,87.96459430051422,868.2809392030887,214.56717999033248,868.2809392030887
1584.893192461114,87.96459430051422,887.5261004984703,217.2123834981085,887.5261004984703
1621.81009735893,87.96459430051422,907.2026069219455,219.90226944537088,907.2026069219455
1659.5869074375614,87.96459430051422,927.3201715627,222.6375443902837,927.3201715627
1698.2436524617442,87.96459430051422,947.8887286088798,225.41892620091562,947.8887286088798
1737.8008287493765,87.96459430051422,968.9184384016672,228.2471442226959,968.9184384016672
1778.2794100389228,87.96459430051422,990.4196926060981,231.12293944880054,990.4196926060981
1819.7008586099844,87.96459430051422,1012.4031195013395,234.04706469350708,1012.4031195013395
1862.087136662868,87.96459430051422,1034.879589393136,237.02028476854676,1034.879589393136
1905.4607179632485,87.96459430051422,1057.860220151272,240.04337666249413,1057.860220151272
1949.8445997580452,87.96459430051422,1081.3563828749,243.11712972322815,1081.3563828749
1995.262314968881,87.96459430051422,1105.3797076887033,246.24234584350404,1105.3797076887033
2041.7379446695293,87.96459430051422,1129.9420896728775,249.41983964967136,1129.9420896728775
