z,H_model
1.7666110183639399,166.80663889678624
1.7706176961602669,167.15542447821508
1.7746243739565941,167.50457063332254
1.7786310517529214,167.85407620420634
1.7826377295492486,168.2039400429201
1.7866444073455758,168.55416101138192
1.790651085141903,168.9047379812831
1.7946577629382303,169.2556698339976
1.7986644407345576,169.6069554604922
1.8026711185308846,169.9585937612376
1.8066777963272118,170.3105836461202
1.810684474123539,170.6629240343542
1.8146911519198663,171.01561385439493
1.8186978297161935,171.36865204385228
1.8227045075125208,171.72203754940546
1.826711185308848,172.07576932671822
1.8307178631051753,172.42984634035443
1.8347245409015023,172.78426756369478
1.8387312186978295,173.13903197885406
1.8427378964941568,173.494138576599
1.846744574290484,173.84958635626694
1.8507512520868112,174.20537432568517
1.8547579298831385,174.56150150109085
1.8587646076794657,174.9179669070514
1.862771285475793,175.27476957638638
1.86677796327212,175.63190855008915
1.8707846410684472,175.98938287724943
1.8747913188647745,176.34719161497688
1.8787979966611017,176.70533382832483
1.882804674457429,177.06380859021522
1.8868113522537562,177.4226149813638
1.8908180300500834,177.78175209020583
1.8948247078464104,178.14121901282297
1.8988313856427377,178.50101485287055
1.902838063439065,178.86113872150526
1.9068447412353922,179.22158973731374
1.9108514190317194,179.58236702624183
1.9148580968280466,179.9434697215242
1.9188647746243739,180.30489696361496
1.9228714524207011,180.66664790011856
1.9268781302170281,181.02872168572145
1.9308848080133554,181.39111748212446
1.9348914858096826,181.7538344579755
1.9388981636060099,182.11687178880328
1.942904841402337,182.4802286569513
1.9469115191986643,182.84390425151244
1.9509181969949916,183.20789776826436
1.9549248747913188,183.57220840960545
1.9589315525876458,183.93683538449116
1.962938230383973,184.3017779083713
1.9669449081803003,184.6670352031272
1.9709515859766276,185.03260649701036
1.9749582637729548,185.39849102458126
1.978964941569282,185.76468802664837
1.9829716193656093,186.13119675020835
1.9869782971619365,186.49801644838632
1.9909849749582635,186.86514638037707
1.9949916527545908,187.2325858113866
1.998998330550918,187.60033401257428
2.0030050083472455,187.9683902609954
2.0070116861435725,188.33675383954443
2.0110183639399,188.70542403689893
2.015025041736227,189.0744001474636
2.019031719532554,189.44368147131527
2.0230383973288815,189.81326731414822
2.0270450751252085,190.18315698721992
2.031051752921536,190.55334980729745
2.035058430717863,190.9238450966044
2.0390651085141904,191.2946421827684
2.0430717863105174,191.66574039876863
2.047078464106845,192.0371390828846
2.051085141903172,192.40883757864484
2.055091819699499,192.78083523477636
2.0590984974958264,193.15313140515445
2.0631051752921534,193.52572544875298
2.067111853088481,193.89861672959546
2.071118530884808,194.2718046167059
2.0751252086811354,194.6452884840612
2.0791318864774624,195.0190677105428
2.0831385642737894,195.39314167988965
2.087145242070117,195.76750978065152
2.091151919866444,196.14217140614218
2.0951585976627713,196.517125954394
2.0991652754590984,196.892372828112
2.103171953255426,197.2679114346291
2.107178631051753,197.6437411858614
2.1111853088480803,198.01986149826413
2.1151919866444073,198.39627179278762
2.1191986644407343,198.77297149483445
2.123205342237062,199.1499600342162
2.127212020033389,199.5272368451111
2.1312186978297163,199.90480136602218
2.1352253756260433,200.28265303973518
2.1392320534223708,200.6607913132779
2.143238731218698,201.03921563787898
2.147245409015025,201.4179254689276
2.1512520868113523,201.7969202659336
2.1552587646076793,202.17619949248765
2.1592654424040068,202.55576261622227
2.1632721202003338,202.9356091087727
2.1672787979966612,203.3157384457388
2.1712854757929883,203.69615010664654
2.1752921535893153,204.07684357491084
2.1792988313856427,204.45781833779787
2.1833055091819698,204.839073886388
2.187312186978297,205.2206097155399
2.1913188647746242,205.60242532385325
2.1953255425709517,205.98452021363408
2.1993322203672787,206.36689389085817
2.203338898163606,206.74954586513687
2.207345575959933,207.13247564968142
2.2113522537562607,207.51568276126932
2.2153589315525877,207.8991667202095
2.219365609348915,208.2829270503092
2.223372287145242,208.66696327884
2.227378964941569,209.051274936505
2.2313856427378966,209.4358615574063
2.2353923205342237,209.82072267901188
2.239398998330551,210.20585784212426
2.243405676126878,210.5912665908481
2.2474123539232056,210.9769484725593
2.2514190317195326,211.3629030378731
2.2554257095158596,211.74912984061413
2.259432387312187,212.13562843778521
2.263439065108514,212.5223983895373
2.2674457429048416,212.90943925913982
2.2714524207011686,213.29675061295052
2.275459098497496,213.68433202038688
2.279465776293823,214.07218305389628
2.28347245409015,214.460303288928
2.2874791318864776,214.8486923039042
2.2914858096828046,215.23734968019198
2.295492487479132,215.62627500207574
2.299499165275459,216.01546785672912
2.3035058430717865,216.40492783418796
2.3075125208681135,216.79465452732327
2.311519198664441,217.18464753181448
2.315525876460768,217.57490644612255
2.319532554257095,217.96543087146435
2.3235392320534225,218.35622041178632
2.3275459098497495,218.74727467373862
2.331552587646077,219.1385932666501
2.335559265442404,219.53017580250275
2.3395659432387315,219.92202189590697
2.3435726210350585,220.3141311640768
2.3475792988313855,220.70650322680538
2.351585976627713,221.099137706441
2.35559265442404,221.492034227863
2.3595993322203674,221.8851924184579
2.3636060100166945,222.2786119080964
2.367612687813022,222.67229232910958
2.371619365609349,223.0662333162663
2.3756260434056764,223.46043450675037
2.3796327212020034,223.85489554013785
2.3836393989983304,224.24961605837493
2.387646076794658,224.64459570575576
2.391652754590985,225.03983412890045
2.3956594323873124,225.43533097673395
2.3996661101836394,225.83108590046373
2.403672787979967,226.22709855355964
2.407679465776294,226.62336859173197
2.411686143572621,227.01989567291133
2.4156928213689484,227.41667945722776
2.4196994991652754,227.81371960699036
2.423706176961603,228.2110157866674
2.42771285475793,228.608567662866
2.4317195325542573,229.00637490431268
2.4357262103505843,229.40443718183363
2.4397328881469114,229.80275416833547
2.443739565943239,230.201325538786
2.447746243739566,230.6001509701952
2.4517529215358933,230.9992301415967
2.4557595993322203,231.3985627340288
2.459766277128548,231.7981484305165
2.463772954924875,232.19798691605288
2.4677796327212023,232.5980778775814
2.4717863105175293,232.99842100397785
2.4757929883138563,233.39901598603277
2.4797996661101838,233.7998625164339
2.483806343906511,234.20096028974896
2.4878130217028382,234.60230900240842
2.4918196994991653,235.00390835268854
2.4958263772954927,235.40575804069462
2.4998330550918197,235.80785776834438
2.5038397328881468,236.21020723935132
2.5078464106844742,236.61280615920893
2.5118530884808012,237.0156542351737
2.5158597662771287,237.4187511762501
2.5198664440734557,237.82209669317402
2.523873121869783,238.22569049839763
2.52787979966611,238.62953230607351
2.5318864774624372,239.03362183203961
2.5358931552587647,239.43795879380394
2.5398998330550917,239.84254291052946
2.543906510851419,240.2473739030194
2.547913188647746,240.65245149370224
2.5519198664440736,241.0577754066175
2.5559265442404007,241.46334536740093
2.559933222036728,241.86916110327059
2.563939899833055,242.27522234301222
2.567946577629382,242.68152881696577
2.5719532554257096,243.08808025701126
2.5759599332220366,243.49487639655484
2.579966611018364,243.9019169705158
2.583973288814691,244.30920171531235
2.5879799666110186,244.71673036884906
2.5919866444073456,245.12450267050306
2.5959933222036726,245.5325183611113
2.6,245.9407771829578
