alpha,k,P_R
0.275,0.0001747528400007683,3.7131890003247405e-09
0.275,0.00020092330025650479,3.693656027323228e-09
0.275,0.00023101297000831605,3.674225806170394e-09
0.275,0.00026560877829466864,3.6548977963472713e-09
0.275,0.0003053855508833416,3.635671460178255e-09
0.275,0.0003511191734215131,3.6165462628161428e-09
0.275,0.0004037017258596554,3.5975216722272636e-09
0.275,0.0004641588833612782,3.578597159176668e-09
0.275,0.0005336699231206312,3.5597721972134133e-09
0.275,0.0006135907273413176,3.5410462626559146e-09
0.275,0.0007054802310718645,3.5224188345773775e-09
0.275,0.0008111308307896872,3.5038893947913063e-09
0.275,0.0009326033468832199,3.48545742783709e-09
0.275,0.0010722672220103231,3.4671224209656618e-09
0.275,0.0012328467394420659,3.448883864125237e-09
0.275,0.0014174741629268048,3.4307412499471226e-09
0.275,0.0016297508346206436,3.412694073731602e-09
0.275,0.001873817422860383,3.394741833433898e-09
0.275,0.0021544346900318843,3.3768840296502035e-09
0.275,0.0024770763559917113,3.3591201656037927e-09
0.275,0.002848035868435802,3.3414497471311976e-09
0.275,0.0032745491628777285,3.3238722826684626e-09
0.275,0.0037649358067924675,3.3063872832374717e-09
0.275,0.004328761281083062,3.2889942624323434e-09
0.275,0.004977023564332114,3.2716927364059003e-09
0.275,0.00572236765935022,3.2544822238562094e-09
0.275,0.006579332246575682,3.2373622460131946e-09
0.275,0.007564633275546291,3.2203323266253145e-09
0.275,0.008697490026177835,3.203391991946318e-09
0.275,0.01,3.1865407707220612e-09
0.275,0.011497569953977356,3.169778194177401e-09
0.275,0.013219411484660288,3.153103796003153e-09
0.275,0.01519911082952933,3.136517112343121e-09
0.275,0.01747528400007685,3.120017681781191e-09
0.275,0.02009233002565048,3.103605045328496e-09
0.275,0.023101297000831605,3.08727874641065e-09
0.275,0.026560877829466867,3.071038330855043e-09
0.275,0.030538555088334154,3.054883346878209e-09
0.275,0.03511191734215131,3.0388133450732577e-09
0.275,0.040370172585965536,3.022827878397373e-09
0.275,0.04641588833612782,3.006926502159376e-09
0.275,0.05336699231206313,2.9911087740073548e-09
0.275,0.061359072734131756,2.9753742539163593e-09
0.275,0.07054802310718646,2.9597225041761596e-09
0.275,0.08111308307896872,2.9441530893790706e-09
0.275,0.093260334688322,2.92866557640784e-09
0.275,0.10722672220103231,2.913259534423596e-09
0.275,0.12328467394420659,2.897934534853868e-09
0.275,0.14174741629268048,2.882690151380659e-09
0.275,0.16297508346206452,2.867525959928589e-09
0.275,0.1873817422860385,2.8524415386530972e-09
0.275,0.21544346900318845,2.8374364679287057e-09
0.275,0.24770763559917114,2.822510330337349e-09
0.275,0.2848035868435802,2.8076627106567596e-09
0.275,0.32745491628777285,2.7928931958489174e-09
0.275,0.37649358067924676,2.7782013750485607e-09
0.275,0.43287612810830617,2.7635868395517566e-09
0.275,0.49770235643321137,2.7490491828045296e-09
0.275,0.572236765935022,2.7345880003915537e-09
0.275,0.6579332246575682,2.7202028900249015e-09
0.275,0.7564633275546291,2.705893451532855e-09
0.275,0.8697490026177834,2.691659286848768e-09
0.275,1.0,2.6775e-09
0.275,1.1497569953977356,2.663415197096895e-09
0.275,1.3219411484660286,2.6494044863218276e-09
0.275,1.5199110829529332,2.6354674779183005e-09
0.275,1.747528400007683,2.6216037841801035e-09
0.275,2.009233002565046,2.607813019440529e-09
0.275,2.310129700083158,2.594094800061642e-09
0.275,2.6560877829466896,2.5804487444236075e-09
0.275,3.0538555088334185,2.566874472914076e-09
0.275,3.5111917342151346,2.5533716079176222e-09
0.275,4.037017258596558,2.53993977380524e-09
0.275,4.641588833612782,2.526578596923894e-09
0.275,5.336699231206313,2.5132877055861254e-09
0.275,6.135907273413176,2.50006673005971e-09
0.275,7.054802310718645,2.4869153025573758e-09
0.275,8.111308307896872,2.4738330572265688e-09
0.275,9.326033468832199,2.4608196301392778e-09
0.275,10.722672220103231,2.44787465928191e-09
0.275,12.32846739442066,2.434997784545219e-09
0.275,14.174741629268048,2.4221886477142885e-09
0.275,16.297508346206435,2.409446892458567e-09
0.275,18.73817422860383,2.3967721643219557e-09
0.275,21.544346900318867,2.3841641107129462e-09
0.275,24.77076355991714,2.3716223808948146e-09
0.275,28.48035868435805,2.359146625975862e-09
0.275,32.745491628777316,2.346736498899711e-09
0.275,37.649358067924716,2.3343916544356497e-09
0.275,43.287612810830616,2.322111749169028e-09
0.275,49.770235643321136,2.3098964414917064e-09
0.275,57.223676593502205,2.297745391592549e-09
0.275,65.79332246575683,2.2856582614479745e-09
0.275,75.64633275546291,2.2736347148125507e-09
0.275,86.97490026177834,2.2616744172096406e-09
0.275,100.0,2.249777035922099e-09
0.3,0.0001,3.8754545414554436e-09
0.3,0.00011497569953977356,3.854936179702651e-09
0.3,0.00013219411484660288,3.834526451186172e-09
0.3,0.0001519911082952933,3.8142247807538456e-09
0.3,0.0001747528400007683,3.7940305962986254e-09
0.3,0.00020092330025650479,3.773943328742449e-09
0.3,0.00023101297000831605,3.753962412020202e-09
0.3,0.00026560877829466864,3.734087283063771e-09
0.3,0.0003053855508833416,3.7143173817861703e-09
0.3,0.0003511191734215131,3.6946521510657624e-09
0.3,0.0004037017258596554,3.6750910367305575e-09
0.3,0.0004641588833612782,3.655633487542595e-09
0.3,0.0005336699231206312,3.6362789551824117e-09
0.3,0.0006135907273413176,3.6170268942335876e-09
0.3,0.0007054802310718645,3.597876762167378e-09
0.3,0.0008111308307896872,3.5788280193274244e-09
0.3,0.0009326033468832199,3.5598801289145466e-09
0.3,0.0010722672220103231,3.541032556971614e-09
0.3,0.0012328467394420659,3.5222847723685026e-09
0.3,0.0014174741629268048,3.5036362467871227e-09
0.3,0.0016297508346206436,3.4850864547065337e-09
0.3,0.001873817422860383,3.466634873388134e-09
0.3,0.0021544346900318843,3.4482809828609318e-09
0.3,0.0024770763559917113,3.4300242659068885e-09
0.3,0.002848035868435802,3.411864208046346e-09
0.3,0.0032745491628777285,3.3938002975235285e-09
0.3,0.0037649358067924675,3.3758320252921194e-09
0.3,0.004328761281083062,3.3579588850009187e-09
0.3,0.004977023564332114,3.3401803729795713e-09
0.3,0.00572236765935022,3.3224959882243747e-09
0.3,0.006579332246575682,3.3049052323841616e-09
0.3,0.007564633275546291,3.287407609746254e-09
0.3,0.008697490026177835,3.2700026272224946e-09
0.3,0.01,3.252689794335353e-09
0.3,0.011497569953977356,3.235468623204102e-09
0.3,0.013219411484660288,3.2183386285310705e-09
0.3,0.01519911082952933,3.2012993275879643e-09
0.3,0.01747528400007685,3.1843502402022683e-09
0.3,0.02009233002565048,3.1674908887437106e-09
0.3,0.023101297000831605,3.1507207981108046e-09
0.3,0.026560877829466867,3.134039495717459e-09
0.3,0.030538555088334154,3.117446511479662e-09
0.3,0.03511191734215131,3.100941377802233e-09
0.3,0.040370172585965536,3.0845236295656477e-09
0.3,0.04641588833612782,3.0681928041129265e-09
0.3,0.05336699231206313,3.0519484412366024e-09
0.3,0.061359072734131756,3.0357900831657462e-09
0.3,0.07054802310718646,3.0197172745530718e-09
0.3,0.08111308307896872,3.003729562462101e-09
0.3,0.093260334688322,2.9878264963544005e-09
0.3,0.10722672220103231,2.9720076280768865e-09
0.3,0.12328467394420659,2.9562725118491945e-09
0.3,0.14174741629268048,2.9406207042511164e-09
0.3,0.16297508346206452,2.9250517642101073e-09
0.3,0.1873817422860385,2.9095652529888547e-09
0.3,0.21544346900318845,2.8941607341729124e-09
0.3,0.24770763559917114,2.878837773658406e-09
0.3,0.2848035868435802,2.863595939639797e-09
0.3,0.32745491628777285,2.848434802597718e-09
0.3,0.37649358067924676,2.8333539352868623e-09
0.3,0.43287612810830617,2.8183529127239502e-09
0.3,0.49770235643321137,2.80343131217575e-09
0.3,0.572236765935022,2.7885887131471662e-09
0.3,0.6579332246575682,2.773824697369389e-09
0.3,0.7564633275546291,2.759138848788108e-09
0.3,0.8697490026177834,2.7445307535517866e-09
0.3,1.0,2.7300000000000003e-09
0.3,1.1497569953977356,2.7155461786518376e-09
0.3,1.3219411484660286,2.701168882194358e-09
0.3,1.5199110829529332,2.686867705471115e-09
0.3,1.747528400007683,2.672642245470739e-09
0.3,2.009233002565046,2.658492101315579e-09
0.3,2.310129700083158,2.644416874250408e-09
0.3,2.6560877829466896,2.6304161676311836e-09
0.3,3.0538555088334185,2.6164895869138726e-09
0.3,3.5111917342151346,2.60263673964333e-09
0.3,4.037017258596558,2.5888572354422425e-09
0.3,4.641588833612782,2.5751506860001253e-09
0.3,5.336699231206313,2.56151670506238e-09
0.3,6.135907273413176,2.547954908419411e-09
0.3,7.054802310718645,2.5344649138957962e-09
0.3,8.111308307896872,2.5210463413395193e-09
0.3,9.326033468832199,2.5076988126112556e-09
0.3,10.722672220103231,2.494421951573716e-09
0.3,12.32846739442066,2.481215384081049e-09
0.3,14.174741629268048,2.468078737968294e-09
0.3,16.297508346206435,2.455011643040898e-09
0.3,18.73817422860383,2.4420137310642777e-09
0.3,21.544346900318867,2.4290846357534488e-09
0.3,24.77076355991714,2.416223992762699e-09
0.3,28.48035868435805,2.403431439675323e-09
0.3,32.745491628777316,2.3907066159934094e-09
0.3,37.649358067924716,2.378049163127681e-09
0.3,43.287612810830616,2.3654587243873894e-09
0.3,49.770235643321136,2.352934944970266e-09
0.3,57.223676593502205,2.3404774719525188e-09
0.3,65.79332246575683,2.3280859542788923e-09
0.3,75.64633275546291,2.31576004275277e-09
0.3,86.97490026177834,2.3034993900263367e-09
0.3,100.0,2.2913036505907902e-09
0.325,0.0001,3.9589058449537796e-09
0.325,0.00011497569953977356,3.9378110196111375e-09
0.325,0.00013219411484660288,3.916828596955921e-09
0.325,0.0001519911082952933,3.895957978056214e-09
0.325,0.0001747528400007683,3.875198567171481e-09
0.325,0.00020092330025650479,3.854549771735555e-09
0.325,0.00023101297000831605,3.834011002339732e-09
0.325,0.00026560877829466864,3.813581672715938e-09
0.325,0.0003053855508833416,3.79326119972e-09
0.325,0.0003511191734215131,3.773049003314999e-09
0.325,0.0004037017258596554,3.75294450655471e-09
0.325,0.0004641588833612782,3.73294713556714e-09
0.325,0.0005336699231206312,3.713056319538141e-09
0.325,0.0006135907273413176,3.6932714906951186e-09
0.325,0.0007054802310718645,3.6735920842908266e-09
0.325,0.0008111308307896872,3.654017538587244e-09
0.325,0.0009326033468832199,3.634547294839543e-09
0.325,0.0010722672220103231,3.615180797280138e-09
0.325,0.0012328467394420659,3.595917493102822e-09
0.325,0.0014174741629268048,3.5767568324469885e-09
0.325,0.0016297508346206436,3.557698268381933e-09
0.325,0.001873817422860383,3.5387412568912463e-09
0.325,0.0021544346900318843,3.519885256857279e-09
0.325,0.0024770763559917113,3.5011297300457e-09
0.325,0.002848035868435802,3.4824741410901344e-09
0.325,0.0032745491628777285,3.4639179574768756e-09
0.325,0.0037649358067924675,3.445460649529692e-09
0.325,0.004328761281083062,3.4271016903947035e-09
0.325,0.004977023564332114,3.4088405560253426e-09
0.325,0.00572236765935022,3.3906767251673977e-09
0.325,0.006579332246575682,3.3726096793441333e-09
0.325,0.007564633275546291,3.354638902841491e-09
0.325,0.008697490026177835,3.336763882693367e-09
0.325,0.01,3.3189841086669723e-09
0.325,0.011497569953977356,3.301299073248265e-09
0.325,0.013219411484660288,3.2837082716274675e-09
0.325,0.01519911082952933,3.266211201684654e-09
0.325,0.01747528400007685,3.2488073639754175e-09
0.325,0.02009233002565048,3.231496261716619e-09
0.325,0.023101297000831605,3.214277400772199e-09
0.325,0.026560877829466867,3.197150289639076e-09
0.325,0.030538555088334154,3.1801144394331207e-09
0.325,0.03511191734215131,3.163169363875195e-09
0.325,0.040370172585965536,3.1463145792772747e-09
0.325,0.04641588833612782,3.1295496045286423e-09
0.325,0.05336699231206313,3.112873961082154e-09
0.325,0.061359072734131756,3.0962871729405806e-09
0.325,0.07054802310718646,3.0797887666430172e-09
0.325,0.08111308307896872,3.0633782712513735e-09
0.325,0.093260334688322,3.0470552183369267e-09
0.325,0.10722672220103231,3.0308191419669536e-09
0.325,0.12328467394420659,3.0146695786914277e-09
0.325,0.14174741629268048,2.9986060675297938e-09
0.325,0.16297508346206452,2.982628149957807e-09
0.325,0.1873817422860385,2.9667353698944454e-09
0.325,0.21544346900318845,2.950927273688891e-09
0.325,0.24770763559917114,2.93520341010758e-09
0.325,0.2848035868435802,2.9195633303213257e-09
0.325,0.32745491628777285,2.9040065878925015e-09
0.325,0.37649358067924676,2.8885327387623037e-09
0.325,0.43287612810830617,2.87314134123807e-09
0.325,0.49770235643321137,2.8578319559806776e-09
0.325,0.572236765935022,2.842604145991996e-09
0.325,0.6579332246575682,2.8274574766024214e-09
0.325,0.7564633275546291,2.8123915154584598e-09
0.325,0.8697490026177834,2.7974058325103935e-09
0.325,1.0,2.7825000000000007e-09
0.325,1.1497569953977356,2.767673592448349e-09
0.325,1.3219411484660286,2.7529261866436465e-09
0.325,1.5199110829529332,2.7382573616291656e-09
0.325,1.747528400007683,2.723666698691223e-09
0.325,2.009233002565046,2.7091537813472305e-09
0.325,2.310129700083158,2.6947181953338066e-09
0.325,2.6560877829466896,2.6803595285949483e-09
0.325,3.0538555088334185,2.6660773712702757e-09
0.325,3.5111917342151346,2.6518713156833252e-09
0.325,4.037017258596558,2.6377409563299177e-09
0.325,4.641588833612782,2.623685889866582e-09
0.325,5.336699231206313,2.6097057150990418e-09
0.325,6.135907273413176,2.5958000329707637e-09
0.325,7.054802310718645,2.5819684465515666e-09
0.325,8.111308307896872,2.568210561026291e-09
0.325,9.326033468832199,2.55452598368353e-09
0.325,10.722672220103231,2.540914323904419e-09
0.325,12.32846739442066,2.5273751931514856e-09
0.325,14.174741629268048,2.5139082049575597e-09
0.325,16.297508346206435,2.500512974914741e-09
0.325,18.73817422860383,2.4871891206634276e-09
0.325,21.544346900318867,2.4739362618814e-09
0.325,24.77076355991714,2.4607540202729675e-09
0.325,28.48035868435805,2.4476420195581668e-09
0.325,32.745491628777316,2.434599885462024e-09
0.325,37.649358067924716,2.421627245703869e-09
0.325,43.287612810830616,2.408723729986712e-09
0.325,49.770235643321136,2.3958889699866694e-09
0.325,57.223676593502205,2.3831225993424542e-09
0.325,65.79332246575683,2.3704242536449146e-09
0.325,75.64633275546291,2.357793570426636e-09
0.325,86.97490026177834,2.3452301891515923e-09
0.325,100.0,2.332733751204854e-09
0.35,0.0001,4.042714416825358e-09
0.35,0.00011497569953977356,4.021035540682963e-09
0.35,0.00013219411484660288,3.999472916549081e-09
0.35,0.0001519911082952933,3.978025921027488e-09
0.35,0.0001747528400007683,3.9566939340648985e-09
0.35,0.00020092330025650479,3.935476338933033e-09
0.35,0.00023101297000831605,3.914372522210789e-09
0.35,0.00026560877829466864,3.893381873766509e-09
0.35,0.0003053855508833416,3.8725037867403394e-09
0.35,0.0003511191734215131,3.851737657526685e-09
0.35,0.0004037017258596554,3.831082885756759e-09
0.35,0.0004641588833612782,3.810538874281224e-09
0.35,0.0005336699231206312,3.7901050291529326e-09
0.35,0.0006135907273413176,3.769780759609748e-09
0.35,0.0007054802310718645,3.7495654780574735e-09
0.35,0.0008111308307896872,3.729458600052859e-09
0.35,0.0009326033468832199,3.709459544286702e-09
0.35,0.0010722672220103231,3.6895677325670493e-09
0.35,0.0012328467394420659,3.6697825898024737e-09
0.35,0.0014174741629268048,3.6501035439854506e-09
0.35,0.0016297508346206436,3.6305300261758214e-09
0.35,0.001873817422860383,3.611061470484342e-09
0.35,0.0021544346900318843,3.591697314056325e-09
0.35,0.0024770763559917113,3.5724369970553673e-09
0.35,0.002848035868435802,3.5532799626471618e-09
0.35,0.0032745491628777285,3.534225656983401e-09
0.35,0.0037649358067924675,3.5152735291857654e-09
0.35,0.004328761281083062,3.4964230313299954e-09
0.35,0.004977023564332114,3.47767361843005e-09
0.35,0.00572236765935022,3.459024748422353e-09
0.35,0.006579332246575682,3.440475882150119e-09
0.35,0.007564633275546291,3.422026483347767e-09
0.35,0.008697490026177835,3.4036760186254165e-09
0.35,0.01,3.385423957453467e-09
0.35,0.011497569953977356,3.367269772147258e-09
0.35,0.013219411484660288,3.349212937851816e-09
0.35,0.01519911082952933,3.3312529325266774e-09
0.35,0.01747528400007685,3.3133892369307995e-09
0.35,0.02009233002565048,3.2956213346075443e-09
0.35,0.023101297000831605,3.2779487118697517e-09
0.35,0.026560877829466867,3.260370857784884e-09
0.35,0.030538555088334154,3.2428872641602577e-09
0.35,0.03511191734215131,3.2254974255283505e-09
0.35,0.040370172585965536,3.208200839132185e-09
0.35,0.04641588833612782,3.1909970049107985e-09
0.35,0.05336699231206313,3.1738854254847807e-09
0.35,0.061359072734131756,3.1568656061418974e-09
0.35,0.07054802310718646,3.1399370548227865e-09
0.35,0.08111308307896872,3.123099282106733e-09
0.35,0.093260334688322,3.1063518011975167e-09
0.35,0.10722672220103231,3.0896941279093435e-09
0.35,0.12328467394420659,3.073125780652841e-09
0.35,0.14174741629268048,3.05664628042114e-09
0.35,0.16297508346206452,3.0402551507760246e-09
0.35,0.1873817422860385,3.0239519178341566e-09
0.35,0.21544346900318845,3.007736110253377e-09
0.35,0.24770763559917114,2.9916072592190778e-09
0.35,0.2848035868435802,2.9755648984306476e-09
0.35,0.32745491628777285,2.959608564087993e-09
0.35,0.37649358067924676,2.9437377948781267e-09
0.35,0.43287612810830617,2.927952131961832e-09
0.35,0.49770235643321137,2.9122511189603975e-09
0.35,0.572236765935022,2.8966343019424218e-09
0.35,0.6579332246575682,2.881101229410691e-09
0.35,0.7564633275546291,2.8656514522891247e-09
0.35,0.8697490026177834,2.850284523909792e-09
0.35,1.0,2.8350000000000007e-09
0.35,1.1497569953977356,2.81979743866945e-09
0.35,1.3219411484660286,2.804676400397456e-09
0.35,1.5199110829529332,2.7896364480202458e-09
0.35,1.747528400007683,2.7746771467183174e-09
0.35,2.009233002565046,2.7597980640038685e-09
0.35,2.310129700083158,2.7449987697082936e-09
0.35,2.6560877829466896,2.7302788359697478e-09
0.35,3.0538555088334185,2.715637837220776e-09
0.35,3.5111917342151346,2.7010753501760097e-09
0.35,4.037017258596558,2.6865909538199286e-09
0.35,4.641588833612782,2.67218422939469e-09
0.35,5.336699231206313,2.657854760388022e-09
0.35,6.135907273413176,2.6436021325211808e-09
0.35,7.054802310718645,2.6294259337369737e-09
0.35,8.111308307896872,2.6153257541878457e-09
0.35,9.326033468832199,2.601301186224033e-09
0.35,10.722672220103231,2.5873518243817734e-09
0.35,12.32846739442066,2.5734772653715875e-09
0.35,14.174741629268048,2.559677108066618e-09
0.35,16.297508346206435,2.5459509534910308e-09
0.35,18.73817422860383,2.532298404808483e-09
0.35,21.544346900318867,2.51871906731065e-09
0.35,24.77076355991714,2.505212548405811e-09
0.35,28.48035868435805,2.491778457607503e-09
0.35,32.745491628777316,2.4784164065232264e-09
0.35,37.649358067924716,2.465126008843222e-09
0.35,43.287612810830616,2.4519068803292975e-09
0.35,49.770235643321136,2.4387586388037224e-09
0.35,57.223676593502205,2.4256809041381763e-09
0.35,65.79332246575683,2.4126732982427593e-09
0.35,75.64633275546291,2.3997354450550635e-09
0.35,86.97490026177834,2.3868669705292976e-09
0.35,100.0,2.374067502625475e-09
0.375,0.0001,4.12688144537735e-09
0.375,0.00011497569953977356,4.104610888655794e-09
0.375,0.00013219411484660288,4.0824605141355565e-09
0.375,0.0001519911082952933,4.060429673258019e-09
0.375,0.0001747528400007683,4.038517720964484e-09
0.375,0.00020092330025650479,4.016724015677288e-09
0.375,0.00023101297000831605,3.9950479192810175e-09
0.375,0.00026560877829466864,3.9734887971038245e-09
0.375,0.0003053855508833416,3.952046017898841e-09
0.375,0.0003511191734215131,3.930718953825701e-09
0.375,0.0004037017258596554,3.9095069804321525e-09
0.375,0.0004641588833612782,3.888409476635778e-09
0.375,0.0005336699231206312,3.867425824705808e-09
0.375,0.0006135907273413176,3.846555410245028e-09
0.375,0.0007054802310718645,3.825797622171803e-09
0.375,0.0008111308307896872,3.805151852702169e-09
0.375,0.0009326033468832199,3.784617497332047e-09
0.375,0.0010722672220103231,3.7641939548195435e-09
0.375,0.0012328467394420659,3.7438806271673405e-09
0.375,0.0014174741629268048,3.72367691960519e-09
0.375,0.0016297508346206436,3.7035822405725014e-09
0.375,0.001873817422860383,3.6835960017010146e-09
0.375,0.0021544346900318843,3.663717617797578e-09
0.375,0.0024770763559917113,3.6439465068270117e-09
0.375,0.002848035868435802,3.6242820898950666e-09
0.375,0.0032745491628777285,3.604723791231474e-09
0.375,0.0037649358067924675,3.5852710381730873e-09
0.375,0.004328761281083062,3.5659232611471143e-09
0.375,0.004977023564332114,3.5466798936544402e-09
0.375,0.00572236765935022,3.5275403722530417e-09
0.375,0.006579332246575682,3.5085041365414874e-09
0.375,0.007564633275546291,3.4895706291425327e-09
0.375,0.008697490026177835,3.470739295686796e-09
0.375,0.01,3.452009584796528e-09
0.375,0.011497569953977356,3.433380948069471e-09
0.375,0.013219411484660288,3.4148528400627965e-09
0.375,0.01519911082952933,3.3964247182771388e-09
0.375,0.01747528400007685,3.3780960431407075e-09
0.375,0.02009233002565048,3.3598662779934917e-09
0.375,0.023101297000831605,3.3417348890715463e-09
0.375,0.026560877829466867,3.3237013454913603e-09
0.375,0.030538555088334154,3.3057651192343186e-09
0.375,0.03511191734215131,3.2879256851312342e-09
0.375,0.040370172585965536,3.270182520846978e-09
0.375,0.04641588833612782,3.2525351068651827e-09
0.375,0.05336699231206313,3.234982926473029e-09
0.375,0.061359072734131756,3.2175254657461208e-09
0.375,0.07054802310718646,3.2001622135334322e-09
0.375,0.08111308307896872,3.1828926614423468e-09
0.375,0.093260334688322,3.1657163038237687e-09
0.375,0.10722672220103231,3.1486326377573168e-09
0.375,0.12328467394420659,3.1316411630366015e-09
0.375,0.14174741629268048,3.114741382154578e-09
0.375,0.16297508346206452,3.097932800288977e-09
0.375,0.1873817422860385,3.081214925287822e-09
0.375,0.21544346900318845,3.0645872676550126e-09
0.375,0.24770763559917114,3.0480493405359965e-09
0.375,0.2848035868435802,3.031600659703514e-09
0.375,0.32745491628777285,3.0152407435434163e-09
0.375,0.37649358067924676,2.9989691130405703e-09
0.375,0.43287612810830617,2.9827852917648276e-09
0.375,0.49770235643321137,2.9666888058570768e-09
0.375,0.572236765935022,2.950679184015371e-09
0.375,0.6579332246575682,2.9347559574811226e-09
0.375,0.7564633275546291,2.9189186600253844e-09
0.375,0.8697490026177834,2.9031668279351944e-09
0.375,1.0,2.8875000000000002e-09
0.375,1.1497569953977356,2.871917717498155e-09
0.375,1.3219411484660286,2.8564195241834844e-09
0.375,1.5199110829529332,2.8410049662719297e-09
0.375,1.747528400007683,2.8256735924282605e-09
0.375,2.009233002565046,2.810424953752859e-09
0.375,2.310129700083158,2.795258603768578e-09
0.375,2.6560877829466896,2.780174098407665e-09
0.375,3.0538555088334185,2.7651709959987638e-09
0.375,3.5111917342151346,2.7502488572539808e-09
0.375,4.037017258596558,2.7354072452560205e-09
0.375,4.641588833612782,2.7206457254453975e-09
0.375,5.336699231206313,2.7059638656077083e-09
0.375,6.135907273413176,2.691361235860978e-09
0.375,7.054802310718645,2.6768374086430725e-09
0.375,8.111308307896872,2.6623919586991815e-09
0.375,9.326033468832199,2.6480244630693663e-09
0.375,10.722672220103231,2.6337345010761735e-09
0.375,12.32846739442066,2.6195216543123206e-09
0.375,14.174741629268048,2.605385506628443e-09
0.375,16.297508346206435,2.5913256441209112e-09
0.375,18.73817422860383,2.57734165511971e-09
0.375,21.544346900318867,2.5634331301763857e-09
0.375,24.77076355991714,2.5495996620520574e-09
0.375,28.48035868435805,2.535840845705493e-09
0.375,32.745491628777316,2.52215627828125e-09
0.375,37.649358067924716,2.50854555909788e-09
0.375,43.287612810830616,2.4950082896361957e-09
0.375,49.770235643321136,2.4815440735276046e-09
0.375,57.223676593502205,2.468152516542501e-09
0.375,65.79332246575683,2.454833226578724e-09
0.375,75.64633275546291,2.4415858136500773e-09
0.375,86.97490026177834,2.428409889874911e-09
0.375,100.0,2.4153050694647618e-09
0.4,0.0001,4.211408122462609e-09
0.4,0.00011497569953977356,4.188538212634568e-09
0.4,0.00013219411484660288,4.165792497080825e-09
0.4,0.0001519911082952933,4.14317030136856e-09
0.4,0.0001747528400007683,4.12067095472744e-09
0.4,0.00020092330025650479,4.098293790029724e-09
0.4,0.00023101297000831605,4.076038143770488e-09
0.4,0.00026560877829466864,4.0539033560479485e-09
0.4,0.0003053855508833416,4.031888770543898e-09
0.4,0.0003511191734215131,4.009993734504238e-09
0.4,0.0004037017258596554,3.9882175987196375e-09
0.4,0.0004641588833612782,3.966559717506265e-09
0.4,0.0005336699231206312,3.945019448686661e-09
0.4,0.0006135907273413176,3.923596153570685e-09
0.4,0.0007054802310718645,3.902289196936584e-09
0.4,0.0008111308307896872,3.881097947012155e-09
0.4,0.0009326033468832199,3.86002177545601e-09
0.4,0.0010722672220103231,3.839060057338951e-09
0.4,0.0012328467394420659,3.818212171125435e-09
0.4,0.0014174741629268048,3.797477498655149e-09
0.4,0.0016297508346206436,3.776855425124675e-09
0.4,0.001873817422860383,3.756345339069268e-09
0.4,0.0021544346900318843,3.735946632344718e-09
0.4,0.0024770763559917113,3.715658700109327e-09
0.4,0.002848035868435802,3.695480940805965e-09
0.4,0.0032745491628777285,3.675412756144238e-09
0.4,0.0037649358067924675,3.6554535510827485e-09
0.4,0.004328761281083062,3.6356027338114527e-09
0.4,0.004977023564332114,3.6158597157341104e-09
0.4,0.00572236765935022,3.596223911450832e-09
0.4,0.006579332246575682,3.576694738740724e-09
0.4,0.007564633275546291,3.557271618544622e-09
0.4,0.008697490026177835,3.5379539749479255e-09
0.4,0.01,3.518741235163517e-09
0.4,0.011497569953977356,3.4996328295147806e-09
0.4,0.013219411484660288,3.4806281914187093e-09
0.4,0.01519911082952933,3.4617267573691076e-09
0.4,0.01747528400007685,3.4429279669198797e-09
0.4,0.02009233002565048,3.424231262668416e-09
0.4,0.023101297000831605,3.405636090239059e-09
0.4,0.026560877829466867,3.387141898266673e-09
0.4,0.030538555088334154,3.3687481383802897e-09
0.4,0.03511191734215131,3.350454265186854e-09
0.4,0.040370172585965536,3.3322597362550456e-09
0.4,0.04641588833612782,3.314164012099201e-09
0.4,0.05336699231206313,3.2961665561633165e-09
0.4,0.061359072734131756,3.2782668348051354e-09
0.4,0.07054802310718646,3.2604643172803293e-09
0.4,0.08111308307896872,3.242758475726758e-09
0.4,0.093260334688322,3.225148785148819e-09
0.4,0.10722672220103231,3.20763472340188e-09
0.4,0.12328467394420659,3.1902157711767986e-09
0.4,0.14174741629268048,3.172891411984524e-09
0.4,0.16297508346206452,3.155661132140778e-09
0.4,0.1873817422860385,3.138524420750833e-09
0.4,0.21544346900318845,3.121480769694353e-09
0.4,0.24770763559917114,3.104529673610336e-09
0.4,0.2848035868435802,3.0876706298821235e-09
0.4,0.32745491628777285,3.0709031386225012e-09
0.4,0.37649358067924676,3.0542267026588744e-09
0.4,0.43287612810830617,3.0376408275185285e-09
0.4,0.49770235643321137,3.021145021413965e-09
0.4,0.572236765935022,3.0047387952283228e-09
0.4,0.6579332246575682,2.9884216625008712e-09
0.4,0.7564633275546291,2.9721931394125903e-09
0.4,0.8697490026177834,2.9560527447718206e-09
0.4,1.0,2.94e-09
0.4,1.1497569953977356,2.92403442911747e-09
0.4,1.3219411484660286,2.908155558729363e-09
0.4,1.5199110829529332,2.8923629180115677e-09
0.4,1.747528400007683,2.876656038696766e-09
0.4,2.009233002565046,2.8610344550605514e-09
0.4,2.310129700083158,2.8454977039076155e-09
0.4,2.6560877829466896,2.8300453245580187e-09
0.4,3.0538555088334185,2.814676858833527e-09
0.4,3.5111917342151346,2.799391851044029e-09
0.4,4.037017258596558,2.7841898479740217e-09
0.4,4.641588833612782,2.7690703988691746e-09
