ell,cl_lcdm,cl_mcgt,delta_cls,delta_cls_rel
1013,1.4045156645771375e-10,1.404515664577137e-10,-5.169878828456423e-26,-3.6808979485557655e-16
1014,1.4038235349080218e-10,1.4038235349080213e-10,-5.169878828456423e-26,-3.682712748362031e-16
1015,1.4032733511271164e-10,1.4032733511271162e-10,-2.5849394142282115e-26,-1.8420783179214334e-16
1016,1.4028852913880244e-10,1.402885291388024e-10,-5.169878828456423e-26,-3.685175730469958e-16
1017,1.40265954039092e-10,1.4026595403909194e-10,-5.169878828456423e-26,-3.6857688409659145e-16
1018,1.4025762892554137e-10,1.4025762892554135e-10,-2.5849394142282115e-26,-1.84299380649054e-16
1019,1.4026457353957106e-10,1.40264573539571e-10,-5.169878828456423e-26,-3.6858051167124612e-16
1020,1.402868082398405e-10,1.4028680823984046e-10,-5.169878828456423e-26,-3.6852209365386447e-16
1021,1.4032335399032366e-10,1.403233539903236e-10,-5.169878828456423e-26,-3.6842611592742606e-16
1022,1.403742323487064e-10,1.4037423234870635e-10,-5.169878828456423e-26,-3.6829258062219175e-16
1023,1.4043746545512781e-10,1.4043746545512774e-10,-7.754818242684634e-26,-5.521901308566718e-16
1024,1.405150760212817e-10,1.4051507602128165e-10,-5.169878828456423e-26,-3.67923426784e-16
1025,1.406040873198901e-10,1.4060408731989005e-10,-5.169878828456423e-26,-3.6769050793625706e-16
1026,1.4070652317455477e-10,1.407065231745547e-10,-7.754818242684634e-26,-5.511342379673701e-16
1027,1.408204079499885e-10,1.4082040794998844e-10,-5.169878828456423e-26,-3.671256818324567e-16
1028,1.4094576654262165e-10,1.409457665426216e-10,-5.169878828456423e-26,-3.667991565318185e-16
1029,1.4108462437157558e-10,1.4108462437157553e-10,-5.169878828456423e-26,-3.6643814671402296e-16
1030,1.4123400736998867e-10,1.412340073699886e-10,-7.754818242684634e-26,-5.49075848451248e-16
1031,1.413959419766765e-10,1.4139594197667645e-10,-5.169878828456423e-26,-3.656313438832073e-16
1032,1.4156845512810368e-10,1.4156845512810363e-10,-5.169878828456423e-26,-3.6518579112686216e-16
1033,1.4175357425063842e-10,1.4175357425063832e-10,-1.0339757656912846e-25,-7.294177738778448e-16
1034,1.4194932725306013e-10,1.4194932725306008e-10,-5.169878828456423e-26,-3.6420594084534285e-16
1035,1.4215674251928354e-10,1.4215674251928349e-10,-5.169878828456423e-26,-3.636745423985169e-16
1036,1.423738489012614e-10,1.4237384890126135e-10,-5.169878828456423e-26,-3.6311997381217237e-16
1037,1.4259967571202394e-10,1.4259967571202387e-10,-7.754818242684634e-26,-5.438173827509448e-16
1038,1.4283625271881096e-10,1.4283625271881088e-10,-7.754818242684634e-26,-5.429166682180367e-16
1039,1.4308161013624996e-10,1.4308161013624988e-10,-7.754818242684634e-26,-5.419856706462893e-16
1040,1.4333477861953216e-10,1.433347786195321e-10,-5.169878828456423e-26,-3.606855836558236e-16
1041,1.4359678925753677e-10,1.4359678925753671e-10,-5.169878828456423e-26,-3.600274668526461e-16
1042,1.4386667356585296e-10,1.4386667356585288e-10,-7.754818242684634e-26,-5.390281189155996e-16
1043,1.4414346347964822e-10,1.4414346347964817e-10,-5.169878828456423e-26,-3.5866203736573624e-16
1044,1.4442919134633315e-10,1.4442919134633307e-10,-7.754818242684634e-26,-5.369287309854843e-16
1045,1.4472188991797091e-10,1.4472188991797084e-10,-7.754818242684634e-26,-5.358427980093477e-16
1046,1.4502159234338278e-10,1.450215923433827e-10,-7.754818242684634e-26,-5.347354223171637e-16
1047,1.45328332159901e-10,1.4532833215990094e-10,-5.169878828456423e-26,-3.557378490223186e-16
1048,1.4564214328472312e-10,1.4564214328472304e-10,-7.754818242684634e-26,-5.324570256786425e-16
1049,1.459620600058233e-10,1.4596206000582323e-10,-7.754818242684634e-26,-5.312899970290395e-16
1050,1.462881169723793e-10,1.4628811697237924e-10,-5.169878828456423e-26,-3.534038810160192e-16
1051,1.4661934917220601e-10,1.4661934917220596e-10,-5.169878828456423e-26,-3.5260549563511867e-16
1052,1.4695579188369042e-10,1.4695579188369034e-10,-7.754818242684634e-26,-5.276973532844667e-16
1053,1.4729748070196006e-10,1.4729748070195999e-10,-7.754818242684634e-26,-5.264732435156606e-16
1054,1.4764445153949406e-10,1.4764445153949398e-10,-7.754818242684634e-26,-5.252360086562592e-16
1055,1.479947406136239e-10,1.4799474061362382e-10,-7.754818242684634e-26,-5.239928264025588e-16
1056,1.4834938443337604e-10,1.4834938443337597e-10,-7.754818242684634e-26,-5.22740169924152e-16
1057,1.4870741978564207e-10,1.48707419785642e-10,-7.754818242684634e-26,-5.21481594789487e-16
1058,1.4906888372066766e-10,1.4906888372066758e-10,-7.754818242684634e-26,-5.202171002511819e-16
1059,1.4943281353685607e-10,1.4943281353685602e-10,-5.169878828456423e-26,-3.459667730328403e-16
1060,1.4980024676488744e-10,1.498002467648874e-10,-5.169878828456423e-26,-3.451181783812803e-16
1061,1.501702211511589e-10,1.5017022115115883e-10,-7.754818242684634e-26,-5.164018660449838e-16
1062,1.5054277464055788e-10,1.5054277464055783e-10,-5.169878828456423e-26,-3.43415938812091e-16
1063,1.509169453585834e-10,1.5091694535858333e-10,-7.754818242684634e-26,-5.138467535410912e-16
1064,1.51292771592837e-10,1.512927715928369e-10,-7.754818242684634e-26,-5.12570307294958e-16
1065,1.5166929177390898e-10,1.516692917739089e-10,-7.754818242684634e-26,-5.112978475725079e-16
1066,1.5204754445569e-10,1.5204754445568993e-10,-7.754818242684634e-26,-5.10025878447814e-16
1067,1.5242556829514335e-10,1.5242556829514328e-10,-7.754818242684634e-26,-5.0876098606166205e-16
1068,1.528054020315761e-10,1.5280540203157603e-10,-7.754818242684634e-26,-5.074963410705964e-16
1069,1.5318408446545294e-10,1.5318408446545286e-10,-7.754818242684634e-26,-5.062417724233977e-16
1070,1.5356365443679842e-10,1.5356365443679834e-10,-7.754818242684634e-26,-5.049904725910423e-16
1071,1.5394215080323787e-10,1.539421508032378e-10,-7.754818242684634e-26,-5.037488564517007e-16
1072,1.5432061241772937e-10,1.5432061241772932e-10,-5.169878828456423e-26,-3.350089626693623e-16
1073,1.5469707810604249e-10,1.5469707810604243e-10,-5.169878828456423e-26,-3.341936959476733e-16
1074,1.5507258664404016e-10,1.5507258664404008e-10,-7.754818242684634e-26,-5.000766679984101e-16
1075,1.554461767348244e-10,1.554461767348243e-10,-1.0339757656912846e-25,-6.65166417991189e-16
1076,1.5581888698580462e-10,1.5581888698580454e-10,-7.754818242684634e-26,-4.976815322388429e-16
1077,1.5618875588575122e-10,1.5618875588575117e-10,-5.169878828456423e-26,-3.3100198533101066e-16
1078,1.56556821781895e-10,1.5655682178189492e-10,-7.754818242684634e-26,-4.953356969323352e-16
1079,1.5692112285713497e-10,1.5692112285713487e-10,-1.0339757656912846e-25,-6.589143302477148e-16
1080,1.5728369710741528e-10,1.572836971074152e-10,-7.754818242684634e-26,-4.930465385353042e-16
1081,1.576425823193319e-10,1.5764258231933182e-10,-7.754818242684634e-26,-4.919240809552288e-16
1082,1.5799781604802745e-10,1.5799781604802738e-10,-7.754818242684634e-26,-4.908180655058777e-16
1083,1.5834943559543226e-10,1.5834943559543218e-10,-7.754818242684634e-26,-4.89728189653764e-16
1084,1.586974779889059e-10,1.586974779889058e-10,-7.754818242684634e-26,-4.886541576436869e-16
1085,1.5904097996033206e-10,1.59040979960332e-10,-5.169878828456423e-26,-3.250658308157993e-16
1086,1.5937997792571654e-10,1.5937997792571644e-10,-1.0339757656912846e-25,-6.487488448349501e-16
1087,1.597145079653341e-10,1.5971450796533403e-10,-7.754818242684634e-26,-4.855425059048368e-16
1088,1.6004360580446776e-10,1.6004360580446768e-10,-7.754818242684634e-26,-4.845440843265575e-16
1089,1.6036730679477875e-10,1.6036730679477865e-10,-1.0339757656912846e-25,-6.447547111422519e-16
1090,1.606856458963423e-10,1.606856458963422e-10,-1.0339757656912846e-25,-6.434773684503832e-16
1091,1.6099865766037983e-10,1.6099865766037975e-10,-7.754818242684634e-26,-4.816697452871384e-16
1092,1.6130537621271353e-10,1.6130537621271345e-10,-7.754818242684634e-26,-4.807538610776586e-16
1093,1.6160583523796438e-10,1.616058352379643e-10,-7.754818242684634e-26,-4.79860039166635e-16
1094,1.6190006796451087e-10,1.619000679645108e-10,-7.754818242684634e-26,-4.789879547415954e-16
1095,1.6218810715021945e-10,1.6218810715021937e-10,-7.754818242684634e-26,-4.781372924897682e-16
1096,1.6246898506895446e-10,1.6246898506895438e-10,-7.754818242684634e-26,-4.773106842141819e-16
1097,1.627437334978691e-10,1.6274373349786903e-10,-7.754818242684634e-26,-4.765048752421655e-16
1098,1.6301138370547475e-10,1.6301138370547468e-10,-7.754818242684634e-26,-4.757224965770404e-16
1099,1.6327096644048145e-10,1.6327096644048138e-10,-7.754818242684634e-26,-4.749661505501998e-16
1100,1.6352451192139762e-10,1.6352451192139754e-10,-7.754818242684634e-26,-4.742297134274398e-16
1101,1.6376904988856117e-10,1.637690498885611e-10,-7.754818242684634e-26,-4.735215993474655e-16
1102,1.6400660978027168e-10,1.640066097802716e-10,-7.754818242684634e-26,-4.728357139431255e-16
1103,1.642352205394834e-10,1.6423522053948332e-10,-7.754818242684634e-26,-4.721775400679245e-16
1104,1.6445691054454577e-10,1.644569105445457e-10,-7.754818242684634e-26,-4.715410387442563e-16
1105,1.6466970760226977e-10,1.646697076022697e-10,-7.754818242684634e-26,-4.709316823112974e-16
1106,1.648736389415958e-10,1.6487363894159573e-10,-7.754818242684634e-26,-4.703491893832507e-16
1107,1.6506973120782516e-10,1.650697312078251e-10,-5.169878828456423e-26,-3.1319362978470423e-16
1108,1.6525601045737436e-10,1.6525601045737429e-10,-7.754818242684634e-26,-4.692608892845618e-16
1109,1.6543450215301018e-10,1.654345021530101e-10,-7.754818242684634e-26,-4.687545911984074e-16
1110,1.656032311595206e-10,1.6560323115952053e-10,-7.754818242684634e-26,-4.682769888236451e-16
1111,1.6576322173977657e-10,1.6576322173977652e-10,-5.169878828456423e-26,-3.1188334626919584e-16
1112,1.659134975511375e-10,1.6591349755113746e-10,-5.169878828456423e-26,-3.116008585656495e-16
1113,1.660550816421541e-10,1.6605508164215403e-10,-7.754818242684634e-26,-4.670027659494418e-16
1114,1.661869964495207e-10,1.6618699644952062e-10,-7.754818242684634e-26,-4.666320716037587e-16
1115,1.6630926379523114e-10,1.6630926379523108e-10,-5.169878828456423e-26,-3.108593418356932e-16
1116,1.664219048838915e-10,1.664219048838914e-10,-7.754818242684634e-26,-4.659734094556232e-16
1117,1.6652494030014493e-10,1.6652494030014488e-10,-5.169878828456423e-26,-3.104567291324784e-16
1118,1.666183900061658e-10,1.6661839000616576e-10,-5.169878828456423e-26,-3.1028260615560555e-16
1119,1.667012733391805e-10,1.6670127333918043e-10,-7.754818242684634e-26,-4.651925019736479e-16
1120,1.667736090089767e-10,1.6677360900897663e-10,-7.754818242684634e-26,-4.649907313732849e-16
1121,1.6683641509536433e-10,1.6683641509536428e-10,-5.169878828456423e-26,-3.0987712277929856e-16
1122,1.668887090455538e-10,1.6688870904555372e-10,-7.754818242684634e-26,-4.646700359200385e-16
1123,1.6693050767142152e-10,1.6693050767142142e-10,-1.0339757656912846e-25,-6.194049129273098e-16
1124,1.6696282714663554e-10,1.6696282714663547e-10,-7.754818242684634e-26,-4.644637597010708e-16
1125,1.6698368300361746e-10,1.669836830036174e-10,-5.169878828456423e-26,-3.0960383286937233e-16
1126,1.6699309013032132e-10,1.6699309013032127e-10,-5.169878828456423e-26,-3.095863921328632e-16
1127,1.6699306276681368e-10,1.669930627668136e-10,-7.754818242684634e-26,-4.643796642926019e-16
1128,1.6698261450164324e-10,1.669826145016432e-10,-5.169878828456423e-26,-3.0960581398763205e-16
1129,1.6696075826799323e-10,1.6696075826799315e-10,-7.754818242684634e-26,-4.644695150603692e-16
1130,1.66929506339613e-10,1.6692950633961296e-10,-5.169878828456423e-26,-3.0970431422342205e-16
1131,1.6688687032653055e-10,1.6688687032653052e-10,-2.5849394142282115e-26,-1.548917185138965e-16
1132,1.6683386117055116e-10,1.668338611705511e-10,-5.169878828456423e-26,-3.0988186643785414e-16
1133,1.6677048914055264e-10,1.6677048914055262e-10,-2.5849394142282115e-26,-1.5499981007129194e-16
1134,1.6669576382759045e-10,1.666957638275904e-10,-5.169878828456423e-26,-3.101385847935229e-16
1135,1.6661069413983075e-10,1.6661069413983068e-10,-7.754818242684634e-26,-4.654454074944478e-16
1136,1.6651528829733406e-10,1.66515288297334e-10,-5.169878828456423e-26,-3.104747246526068e-16
1137,1.6640855382671373e-10,1.6640855382671365e-10,-7.754818242684634e-26,-4.660107947792132e-16
1138,1.66291497555699e-10,1.6629149755569899e-10,-2.5849394142282115e-26,-1.5544627670229448e-16
1139,1.661641256076351e-10,1.6616412560763506e-10,-5.169878828456423e-26,-3.1113086591651594e-16
1140,1.6602444339595386e-10,1.660244433959538e-10,-5.169878828456423e-26,-3.113926312721743e-16
1141,1.658754556186549e-10,1.6587545561865486e-10,-2.5849394142282115e-26,-1.5583616060539706e-16
1142,1.657151662528352e-10,1.6571516625283513e-10,-7.754818242684634e-26,-4.679606832637721e-16
1143,1.6554457854931043e-10,1.655445785493104e-10,-2.5849394142282115e-26,-1.5614763327681196e-16
1144,1.653626950273709e-10,1.6536269502737089e-10,-2.5849394142282115e-26,-1.5631938109138527e-16
1145,1.6517051746971747e-10,1.6517051746971745e-10,-2.5849394142282115e-26,-1.5650126026287572e-16
1146,1.649680469176223e-10,1.6496804691762224e-10,-5.169878828456423e-26,-3.133866785146599e-16
1147,1.6475528366636187e-10,1.6475528366636184e-10,-2.5849394142282115e-26,-1.5689569139784615e-16
1148,1.6453122726096762e-10,1.645312272609676e-10,-2.5849394142282115e-26,-1.5710934983352227e-16
1149,1.642968764923401e-10,1.6429687649234007e-10,-2.5849394142282115e-26,-1.5733344841456723e-16
1150,1.6405222939377282e-10,1.6405222939377277e-10,-5.169878828456423e-26,-3.151361519170348e-16
1151,1.6379728314304236e-10,1.6379728314304233e-10,-2.5849394142282115e-26,-1.5781332660876996e-16
1152,1.635320337752206e-10,1.6353203377522057e-10,-2.5849394142282115e-26,-1.580693002192637e-16
1153,1.6325747646534698e-10,1.6325747646534695e-10,-2.5849394142282115e-26,-1.5833513234396286e-16
1154,1.6297160562190325e-10,1.629716056219032e-10,-5.169878828456423e-26,-3.172257405655452e-16
1155,1.6267641488601377e-10,1.6267641488601374e-10,-2.5849394142282115e-26,-1.589006873577501e-16
1156,1.6237089713129297e-10,1.6237089713129292e-10,-5.169878828456423e-26,-3.1839935110268336e-16
1157,1.6205604446437038e-10,1.6205604446437033e-10,-5.169878828456423e-26,-3.1901795737048687e-16
1158,1.617318482261205e-10,1.6173184822612047e-10,-2.5849394142282115e-26,-1.598287191162347e-16
1159,1.6139829899362224e-10,1.6139829899362224e-10,0.0,0.0
1160,1.610553865828675e-10,1.610553865828675e-10,0.0,0.0
1161,1.6070310005223556e-10,1.6070310005223553e-10,-2.5849394142282115e-26,-1.6085186990095356e-16
1162,1.6034242770674585e-10,1.6034242770674583e-10,-2.5849394142282115e-26,-1.61213688179642e-16
1163,1.5997235710309744e-10,1.5997235710309741e-10,-2.5849394142282115e-26,-1.6158663040529526e-16
1164,1.595938750554988e-10,1.5959387505549876e-10,-2.5849394142282115e-26,-1.6196983833679698e-16
1165,1.5920696764228824e-10,1.5920696764228824e-10,0.0,0.0
1166,1.5881062021334075e-10,1.5881062021334073e-10,-2.5849394142282115e-26,-1.6276867445991284e-16
1167,1.5840581739825185e-10,1.5840581739825183e-10,-2.5849394142282115e-26,-1.6318462646667537e-16
1168,1.5799254311528687e-10,1.5799254311528684e-10,-2.5849394142282115e-26,-1.6361148211545567e-16
1169,1.5757178058107765e-10,1.5757178058107763e-10,-2.5849394142282115e-26,-1.6404837241133706e-16
1170,1.5714251232104745e-10,1.5714251232104742e-10,-2.5849394142282115e-26,-1.644965054998671e-16
1171,1.5670572018053783e-10,1.567057201805378e-10,-2.5849394142282115e-26,-1.6495501320884453e-16
1172,1.5626138533661118e-10,1.5626138533661115e-10,-2.5849394142282115e-26,-1.6542406869488918e-16
1173,1.558094883104962e-10,1.5580948831049617e-10,-2.5849394142282115e-26,-1.6590385105924743e-16
1174,1.5535000898064246e-10,1.5535000898064243e-10,-2.5849394142282115e-26,-1.663945455291419e-16
1175,1.5488292659634675e-10,1.5488292659634672e-10,-2.5849394142282115e-26,-1.6689634364703327e-16
1176,1.5440921979191047e-10,1.5440921979191044e-10,-2.5849394142282115e-26,-1.6740835927490626e-16
1177,1.5392886660128693e-10,1.539288666012869e-10,-2.5849394142282115e-26,-1.6793077681289183e-16
1178,1.5344084447317343e-10,1.5344084447317343e-10,0.0,0.0
1179,1.5294713028650278e-10,1.5294713028650273e-10,-5.169878828456423e-26,-3.380173801739288e-16
1180,1.524467003662871e-10,1.5244670036628709e-10,-2.5849394142282115e-26,-1.6956348730522337e-16
1181,1.5193953049976605e-10,1.5193953049976603e-10,-2.5849394142282115e-26,-1.7012948544238076e-16
1182,1.514265959528105e-10,1.5142659595281047e-10,-2.5849394142282115e-26,-1.7070577318093868e-16
1183,1.509078714865333e-10,1.5090787148653328e-10,-2.5849394142282115e-26,-1.7129255013439678e-16
1184,1.503833313740587e-10,1.5038333137405867e-10,-2.5849394142282115e-26,-1.7189002202634517e-16
1185,1.498529494174015e-10,1.498529494174015e-10,0.0,0.0
1186,1.4931669896441003e-10,1.4931669896441003e-10,0.0,0.0
1187,1.4877555292572563e-10,1.487755529257256e-10,-2.5849394142282115e-26,-1.7374759249046184e-16
1188,1.4822948379171507e-10,1.4822948379171504e-10,-2.5849394142282115e-26,-1.7438766891075759e-16
1189,1.47678463649333e-10,1.4767846364933298e-10,-2.5849394142282115e-26,-1.7503834684834132e-16
1190,1.4712146419887391e-10,1.471214641988739e-10,-2.5849394142282115e-26,-1.7570103915863536e-16
1191,1.465614567705755e-10,1.4656145677057548e-10,-2.5849394142282115e-26,-1.763723881562276e-16
1192,1.4599641234103846e-10,1.4599641234103843e-10,-2.5849394142282115e-26,-1.77054995583724e-16
1193,1.4542730154942957e-10,1.4542730154942954e-10,-2.5849394142282115e-26,-1.777478772340152e-16
1194,1.4485509471343927e-10,1.4485509471343925e-10,-2.5849394142282115e-26,-1.7845001719420972e-16
1195,1.4427876184496768e-10,1.4427876184496765e-10,-2.5849394142282115e-26,-1.791628498313435e-16
1196,1.4369827266551575e-10,1.4369827266551575e-10,0.0,0.0
1197,1.4311459662126349e-10,1.4311459662126346e-10,-2.5849394142282115e-26,-1.8062024945428591e-16
1198,1.42528702897819e-10,1.4252870289781898e-10,-2.5849394142282115e-26,-1.813627263612575e-16
1199,1.4193956043462717e-10,1.4193956043462715e-10,-2.5849394142282115e-26,-1.821155008732574e-16
1200,1.4134713793902968e-10,1.4134713793902965e-10,-2.5849394142282115e-26,-1.8287879414602858e-16
1201,1.4075240382596215e-10,1.4075240382596213e-10,-2.5849394142282115e-26,-1.83651528781309e-16
1202,1.4015532600927697e-10,1.4015532600927695e-10,-2.5849394142282115e-26,-1.8443390542697696e-16
1203,1.3955587213677881e-10,1.395558721367788e-10,-2.5849394142282115e-26,-1.852261301978544e-16
1204,1.3895500967689625e-10,1.3895500967689623e-10,-2.5849394142282115e-26,-1.8602707597508113e-16
1205,1.3835170593100932e-10,1.383517059310093e-10,-2.5849394142282115e-26,-1.868382754540968e-16
1206,1.3774692804545745e-10,1.377469280454574e-10,-5.169878828456423e-26,-3.753171777994444e-16
1207,1.371406430232443e-10,1.3714064302324426e-10,-5.169878828456423e-26,-3.769764173834424e-16
1208,1.365338177354585e-10,1.3653381773545848e-10,-2.5849394142282115e-26,-1.893259455497442e-16
1209,1.3592641893243289e-10,1.3592641893243286e-10,-2.5849394142282115e-26,-1.9017196469460057e-16
1210,1.3531741325466632e-10,1.3531741325466627e-10,-5.169878828456423e-26,-3.820556943936514e-16
